EDAD,edad2,educ,ingreso_total_familiar,horastrab,POBRE,ANO,HOGAR_ID
20.0,400.0,17,284887.2458410351,44.0,0,2005,163164  _1.0
17.0,289.0,12,284887.2458410351,44.0,0,2005,163164  _1.0
35.0,1225.0,0,747829.0203327172,51.0,0,2005,163167  _1.0
33.0,1089.0,0,747829.0203327172,51.0,0,2005,163167  _1.0
57.0,3249.0,14,819050.8317929759,45.0,0,2005,163801  _1.0
59.0,3481.0,12,819050.8317929759,45.0,0,2005,163801  _1.0
76.0,5776.0,9,783439.9260628466,28.0,0,2005,164009  _1.0
32.0,1024.0,0,783439.9260628466,28.0,0,2005,164009  _1.0
60.0,3600.0,3,476830.02772643254,55.0,0,2005,164138  _1.0
54.0,2916.0,9,1317603.5120147874,90.0,0,2005,164321  _1.0
26.0,676.0,14,341864.69500924216,44.0,0,2005,164484  _1.0
25.0,625.0,14,341864.69500924216,44.0,0,2005,164484  _1.0
3.0,9.0,3,341864.69500924216,44.0,0,2005,164484  _1.0
24.0,576.0,14,341864.69500924216,44.0,0,2005,164484  _1.0
46.0,2116.0,0,2109946.1645101663,60.0,0,2005,165201  _1.0
47.0,2209.0,0,2109946.1645101663,60.0,0,2005,165201  _1.0
10.0,100.0,7,2109946.1645101663,60.0,0,2005,165201  _1.0
8.0,64.0,7,2109946.1645101663,60.0,0,2005,165201  _1.0
6.0,36.0,7,2109946.1645101663,60.0,0,2005,165201  _1.0
30.0,900.0,0,890272.6432532347,55.0,0,2005,165365  _1.0
29.0,841.0,0,3561090.5730129387,55.0,0,2005,165803  _1.0
57.0,3249.0,17,1189404.2513863216,40.0,0,2005,165872  _1.0
52.0,2704.0,14,1189404.2513863216,40.0,0,2005,165872  _1.0
30.0,900.0,14,1189404.2513863216,40.0,0,2005,165872  _1.0
28.0,784.0,14,1189404.2513863216,40.0,0,2005,165872  _1.0
18.0,324.0,12,1189404.2513863216,40.0,0,2005,165872  _1.0
78.0,6084.0,9,1189404.2513863216,40.0,0,2005,165872  _1.0
49.0,2401.0,14,569774.4916820702,60.0,0,2005,166350  _1.0
33.0,1089.0,14,569774.4916820702,60.0,0,2005,166350  _1.0
25.0,625.0,17,569774.4916820702,60.0,0,2005,166350  _1.0
26.0,676.0,17,569774.4916820702,60.0,0,2005,166350  _1.0
16.0,256.0,12,569774.4916820702,60.0,0,2005,166350  _1.0
49.0,2401.0,12,356109.0573012939,40.0,0,2005,166903  _1.0
54.0,2916.0,14,356109.0573012939,40.0,0,2005,166903  _1.0
48.0,2304.0,17,943689.0018484289,50.0,0,2005,167266  _1.0
15.0,225.0,12,943689.0018484289,50.0,0,2005,167266  _1.0
79.0,6241.0,9,943689.0018484289,50.0,0,2005,167266  _1.0
25.0,625.0,12,202982.16266173753,30.0,0,2005,167989  _1.0
30.0,900.0,0,249276.34011090573,30.0,0,2005,168264  _1.0
30.0,900.0,0,498552.68022181146,55.0,0,2005,168274  _1.0
36.0,1296.0,12,427330.8687615527,72.0,0,2005,168680  _1.0
50.0,2500.0,9,427330.8687615527,72.0,0,2005,168680  _1.0
21.0,441.0,14,427330.8687615527,72.0,0,2005,168680  _1.0
18.0,324.0,14,427330.8687615527,72.0,0,2005,168680  _1.0
15.0,225.0,12,427330.8687615527,72.0,0,2005,168680  _1.0
13.0,169.0,12,427330.8687615527,72.0,0,2005,168680  _1.0
30.0,900.0,14,391719.9630314233,20.0,0,2005,168680  _2.0
33.0,1089.0,17,391719.9630314233,20.0,0,2005,168680  _2.0
3.0,9.0,3,391719.9630314233,20.0,0,2005,168680  _2.0
79.0,6241.0,9,213665.43438077634,45.0,0,2005,168821  _1.0
26.0,676.0,14,302692.6987060998,50.0,0,2005,168906  _1.0
43.0,1849.0,7,484308.3179297597,51.0,0,2005,169404  _1.0
45.0,2025.0,9,484308.3179297597,51.0,0,2005,169404  _1.0
26.0,676.0,12,484308.3179297597,51.0,0,2005,169404  _1.0
8.0,64.0,7,484308.3179297597,51.0,0,2005,169404  _1.0
20.0,400.0,14,484308.3179297597,51.0,0,2005,169404  _1.0
59.0,3481.0,9,551969.0388170056,48.0,0,2005,170191  _1.0
75.0,5625.0,7,551969.0388170056,48.0,0,2005,170191  _1.0
75.0,5625.0,7,551969.0388170056,48.0,0,2005,170191  _1.0
19.0,361.0,12,551969.0388170056,48.0,0,2005,170191  _1.0
10.0,100.0,7,551969.0388170056,48.0,0,2005,170191  _1.0
39.0,1521.0,0,908078.0961182994,40.0,0,2005,170446  _2.0
4.0,16.0,3,908078.0961182994,40.0,0,2005,170446  _2.0
9.0,81.0,7,908078.0961182994,40.0,0,2005,170446  _2.0
27.0,729.0,9,213665.43438077634,72.0,0,2005,170446  _3.0
42.0,1764.0,7,356109.0573012939,58.0,0,2005,170534  _1.0
40.0,1600.0,9,356109.0573012939,58.0,0,2005,170534  _1.0
15.0,225.0,12,356109.0573012939,58.0,0,2005,170534  _1.0
10.0,100.0,7,356109.0573012939,58.0,0,2005,170534  _1.0
46.0,2116.0,0,4273308.687615527,50.0,0,2005,170702  _1.0
41.0,1681.0,0,4273308.687615527,50.0,0,2005,170702  _1.0
5.0,25.0,3,4273308.687615527,50.0,0,2005,170702  _1.0
3.0,9.0,3,4273308.687615527,50.0,0,2005,170702  _1.0
33.0,1089.0,0,578677.2181146026,30.0,0,2005,170712  _1.0
75.0,5625.0,0,1371019.8706099815,9.0,0,2005,171468  _1.0
75.0,5625.0,0,1371019.8706099815,9.0,0,2005,171468  _1.0
75.0,5625.0,0,1371019.8706099815,9.0,0,2005,171468  _1.0
75.0,5625.0,0,1371019.8706099815,9.0,0,2005,171468  _1.0
27.0,729.0,14,427330.8687615527,40.0,0,2005,171686  _1.0
27.0,729.0,17,427330.8687615527,40.0,0,2005,171686  _1.0
1.0,1.0,3,427330.8687615527,40.0,0,2005,171686  _1.0
53.0,2809.0,0,772400.5452865064,56.0,0,2005,171806  _1.0
25.0,625.0,17,772400.5452865064,56.0,0,2005,171806  _1.0
26.0,676.0,17,772400.5452865064,56.0,0,2005,171806  _1.0
54.0,2916.0,9,199421.07208872458,48.0,0,2005,172068  _1.0
19.0,361.0,17,199421.07208872458,48.0,0,2005,172068  _1.0
52.0,2704.0,0,1495658.0406654344,40.0,0,2005,172290  _1.0
24.0,576.0,0,1495658.0406654344,40.0,0,2005,172290  _1.0
24.0,576.0,0,1495658.0406654344,40.0,0,2005,172290  _1.0
33.0,1089.0,14,142443.62292051755,25.0,0,2005,172559  _1.0
61.0,3721.0,3,979299.9075785582,6.0,0,2005,172602  _1.0
59.0,3481.0,3,979299.9075785582,6.0,0,2005,172602  _1.0
18.0,324.0,17,979299.9075785582,6.0,0,2005,172602  _1.0
35.0,1225.0,14,267081.7929759704,48.0,0,2005,172608  _1.0
37.0,1369.0,14,267081.7929759704,48.0,0,2005,172608  _1.0
4.0,16.0,3,267081.7929759704,48.0,0,2005,172608  _1.0
49.0,2401.0,14,890272.6432532347,50.0,0,2005,172724  _1.0
19.0,361.0,14,890272.6432532347,50.0,0,2005,172724  _1.0
18.0,324.0,14,890272.6432532347,50.0,0,2005,172724  _1.0
16.0,256.0,12,890272.6432532347,50.0,0,2005,172724  _1.0
62.0,3844.0,14,427330.8687615527,64.0,0,2005,172848  _1.0
58.0,3364.0,14,968616.6358595194,60.0,0,2005,173012  _1.0
52.0,2704.0,0,968616.6358595194,60.0,0,2005,173012  _1.0
17.0,289.0,12,968616.6358595194,60.0,0,2005,173012  _1.0
10.0,100.0,7,968616.6358595194,60.0,0,2005,173012  _1.0
45.0,2025.0,9,256398.5212569316,30.0,1,2005,173113  _1.0
18.0,324.0,12,256398.5212569316,30.0,1,2005,173113  _1.0
15.0,225.0,12,256398.5212569316,30.0,1,2005,173113  _1.0
13.0,169.0,12,256398.5212569316,30.0,1,2005,173113  _1.0
12.0,144.0,7,256398.5212569316,30.0,1,2005,173113  _1.0
47.0,2209.0,0,1299798.0591497228,40.0,0,2005,173114  _1.0
51.0,2601.0,0,1299798.0591497228,40.0,0,2005,173114  _1.0
21.0,441.0,17,1299798.0591497228,40.0,0,2005,173114  _1.0
18.0,324.0,17,1299798.0591497228,40.0,0,2005,173114  _1.0
30.0,900.0,14,843978.4658040665,84.0,0,2005,173161  _1.0
31.0,961.0,14,843978.4658040665,84.0,0,2005,173161  _1.0
6.0,36.0,7,843978.4658040665,84.0,0,2005,173161  _1.0
48.0,2304.0,12,279901.719038817,40.0,1,2005,173831  _1.0
43.0,1849.0,9,279901.719038817,40.0,1,2005,173831  _1.0
27.0,729.0,12,279901.719038817,40.0,1,2005,173831  _1.0
29.0,841.0,14,279901.719038817,40.0,1,2005,173831  _1.0
37.0,1369.0,7,279901.719038817,40.0,1,2005,173831  _1.0
44.0,1936.0,7,279901.719038817,40.0,1,2005,173831  _1.0
72.0,5184.0,14,412374.28835489834,15.0,0,2005,174399  _1.0
71.0,5041.0,0,412374.28835489834,15.0,0,2005,174399  _1.0
23.0,529.0,17,412374.28835489834,15.0,0,2005,174399  _1.0
76.0,5776.0,0,961494.4547134935,60.0,0,2005,175036  _1.0
54.0,2916.0,14,961494.4547134935,60.0,0,2005,175036  _1.0
73.0,5329.0,17,819050.8317929759,12.0,0,2005,175182  _1.0
70.0,4900.0,14,819050.8317929759,12.0,0,2005,175182  _1.0
34.0,1156.0,0,819050.8317929759,12.0,0,2005,175182  _1.0
44.0,1936.0,14,142443.62292051755,66.0,1,2005,176277  _1.0
36.0,1296.0,14,142443.62292051755,66.0,1,2005,176277  _1.0
17.0,289.0,17,142443.62292051755,66.0,1,2005,176277  _1.0
14.0,196.0,12,142443.62292051755,66.0,1,2005,176277  _1.0
14.0,196.0,12,142443.62292051755,66.0,1,2005,176277  _1.0
24.0,576.0,9,160249.07578558224,62.0,0,2005,176906  _2.0
55.0,3025.0,0,234675.86876155267,25.0,0,2005,177150  _1.0
48.0,2304.0,14,462941.77449168207,57.0,0,2005,178530  _1.0
46.0,2116.0,12,462941.77449168207,57.0,0,2005,178530  _1.0
19.0,361.0,17,462941.77449168207,57.0,0,2005,178530  _1.0
17.0,289.0,12,462941.77449168207,57.0,0,2005,178530  _1.0
39.0,1521.0,0,409525.41589648795,40.0,0,2005,178545  _1.0
37.0,1369.0,17,409525.41589648795,40.0,0,2005,178545  _1.0
40.0,1600.0,14,459380.6839186691,44.0,0,2005,178705  _1.0
32.0,1024.0,14,459380.6839186691,44.0,0,2005,178705  _1.0
5.0,25.0,3,459380.6839186691,44.0,0,2005,178705  _1.0
1.0,1.0,3,459380.6839186691,44.0,0,2005,178705  _1.0
38.0,1444.0,0,527041.404805915,56.0,0,2005,179699  _1.0
37.0,1369.0,14,527041.404805915,56.0,0,2005,179699  _1.0
18.0,324.0,12,527041.404805915,56.0,0,2005,179699  _1.0
17.0,289.0,12,527041.404805915,56.0,0,2005,179699  _1.0
33.0,1089.0,0,1139548.9833641404,48.0,0,2005,179834  _1.0
32.0,1024.0,0,1139548.9833641404,48.0,0,2005,179834  _1.0
26.0,676.0,14,462941.77449168207,60.0,0,2005,179960  _1.0
27.0,729.0,0,462941.77449168207,60.0,0,2005,179960  _1.0
50.0,2500.0,0,612507.5785582255,31.0,0,2005,180002  _1.0
8.0,64.0,7,612507.5785582255,31.0,0,2005,180002  _1.0
49.0,2401.0,17,427330.8687615527,50.0,0,2005,180020  _1.0
21.0,441.0,17,427330.8687615527,50.0,0,2005,180020  _1.0
42.0,1764.0,17,1246381.7005545285,70.0,0,2005,180223  _1.0
13.0,169.0,12,1246381.7005545285,70.0,0,2005,180223  _1.0
29.0,841.0,17,616068.6691312385,45.0,0,2005,180258  _2.0
25.0,625.0,17,616068.6691312385,45.0,0,2005,180258  _2.0
43.0,1849.0,12,462941.77449168207,72.0,0,2005,180530  _1.0
39.0,1521.0,9,462941.77449168207,72.0,0,2005,180530  _1.0
24.0,576.0,17,462941.77449168207,72.0,0,2005,180530  _1.0
13.0,169.0,12,462941.77449168207,72.0,0,2005,180530  _1.0
53.0,2809.0,9,340440.25878003694,16.0,0,2005,181508  _1.0
54.0,2916.0,9,340440.25878003694,16.0,0,2005,181508  _1.0
18.0,324.0,12,340440.25878003694,16.0,0,2005,181508  _1.0
50.0,2500.0,12,787001.0166358595,30.0,0,2005,181741  _1.0
57.0,3249.0,12,787001.0166358595,30.0,0,2005,181741  _1.0
27.0,729.0,17,787001.0166358595,30.0,0,2005,181741  _1.0
25.0,625.0,17,787001.0166358595,30.0,0,2005,181741  _1.0
20.0,400.0,17,787001.0166358595,30.0,0,2005,181741  _1.0
33.0,1089.0,0,391719.9630314233,45.0,0,2005,181945  _1.0
35.0,1225.0,0,391719.9630314233,45.0,0,2005,181945  _1.0
5.0,25.0,3,391719.9630314233,45.0,0,2005,181945  _1.0
1.0,1.0,3,391719.9630314233,45.0,0,2005,181945  _1.0
30.0,900.0,17,651679.5748613678,63.0,0,2005,182567  _1.0
50.0,2500.0,0,1139548.9833641404,40.0,0,2005,183524  _1.0
42.0,1764.0,0,1139548.9833641404,40.0,0,2005,183524  _1.0
52.0,2704.0,14,1317603.5120147874,60.0,0,2005,183536  _1.0
50.0,2500.0,14,1317603.5120147874,60.0,0,2005,183536  _1.0
26.0,676.0,14,1317603.5120147874,60.0,0,2005,183536  _1.0
24.0,576.0,17,1317603.5120147874,60.0,0,2005,183536  _1.0
64.0,4096.0,14,712218.1146025878,50.0,0,2005,184076  _1.0
61.0,3721.0,14,712218.1146025878,50.0,0,2005,184076  _1.0
32.0,1024.0,0,213665.43438077634,40.0,0,2005,184193  _1.0
33.0,1089.0,14,256398.5212569316,60.0,0,2005,184368  _1.0
41.0,1681.0,14,256398.5212569316,60.0,0,2005,184368  _1.0
11.0,121.0,7,256398.5212569316,60.0,0,2005,184368  _1.0
53.0,2809.0,14,373914.5101663586,17.0,0,2005,185736  _1.0
27.0,729.0,17,373914.5101663586,17.0,0,2005,185736  _1.0
4.0,16.0,3,373914.5101663586,17.0,0,2005,185736  _1.0
40.0,1600.0,0,890272.6432532347,65.0,0,2005,185912  _1.0
43.0,1849.0,17,356109.0573012939,4.0,0,2005,186071  _1.0
36.0,1296.0,0,356109.0573012939,42.0,0,2005,186464  _1.0
37.0,1369.0,17,356109.0573012939,42.0,0,2005,186464  _1.0
4.0,16.0,3,356109.0573012939,42.0,0,2005,186464  _1.0
2.0,4.0,3,356109.0573012939,42.0,0,2005,186464  _1.0
22.0,484.0,9,213665.43438077634,36.0,0,2005,186464  _2.0
33.0,1089.0,9,178054.52865064694,40.0,1,2005,186942  _1.0
31.0,961.0,9,178054.52865064694,40.0,1,2005,186942  _1.0
8.0,64.0,7,178054.52865064694,40.0,1,2005,186942  _1.0
6.0,36.0,7,178054.52865064694,40.0,1,2005,186942  _1.0
68.0,4624.0,7,121077.07948243992,27.0,0,2005,188009  _1.0
46.0,2116.0,0,787713.2347504621,70.0,0,2005,188281  _1.0
83.0,6889.0,9,787713.2347504621,70.0,0,2005,188281  _1.0
34.0,1156.0,14,160249.07578558224,37.0,1,2005,188416  _1.0
32.0,1024.0,9,160249.07578558224,37.0,1,2005,188416  _1.0
13.0,169.0,12,160249.07578558224,37.0,1,2005,188416  _1.0
10.0,100.0,7,160249.07578558224,37.0,1,2005,188416  _1.0
66.0,4356.0,17,267081.7929759704,2.0,0,2005,188496  _1.0
94.0,8836.0,9,267081.7929759704,2.0,0,2005,188496  _1.0
61.0,3721.0,0,632093.5767097967,65.0,0,2005,188598  _1.0
57.0,3249.0,9,904517.0055452865,48.0,0,2005,189180  _1.0
48.0,2304.0,14,904517.0055452865,48.0,0,2005,189180  _1.0
24.0,576.0,17,904517.0055452865,48.0,0,2005,189180  _1.0
22.0,484.0,17,904517.0055452865,48.0,0,2005,189180  _1.0
73.0,5329.0,7,904517.0055452865,48.0,0,2005,189180  _1.0
20.0,400.0,17,267081.7929759704,18.0,0,2005,189317  _1.0
74.0,5476.0,9,847539.5563770795,15.0,0,2005,189559  _1.0
53.0,2809.0,14,847539.5563770795,15.0,0,2005,189559  _1.0
53.0,2809.0,14,847539.5563770795,15.0,0,2005,189559  _1.0
20.0,400.0,17,847539.5563770795,15.0,0,2005,189559  _1.0
40.0,1600.0,12,587579.9445471349,48.0,0,2005,190092  _1.0
49.0,2401.0,0,2884483.3641404803,36.0,0,2005,191013  _1.0
14.0,196.0,12,2884483.3641404803,36.0,0,2005,191013  _1.0
12.0,144.0,7,2884483.3641404803,36.0,0,2005,191013  _1.0
47.0,2209.0,9,491430.49907578557,86.0,0,2005,191202  _1.0
47.0,2209.0,9,491430.49907578557,86.0,0,2005,191202  _1.0
20.0,400.0,17,491430.49907578557,86.0,0,2005,191202  _1.0
12.0,144.0,12,491430.49907578557,86.0,0,2005,191202  _1.0
50.0,2500.0,9,178054.52865064694,42.0,0,2005,191567  _1.0
54.0,2916.0,0,676607.2088724584,36.0,0,2005,191741  _1.0
68.0,4624.0,12,1000666.4510166359,54.0,0,2005,191773  _1.0
26.0,676.0,17,1000666.4510166359,54.0,0,2005,191773  _1.0
36.0,1296.0,0,819050.8317929759,48.0,0,2005,191961  _1.0
29.0,841.0,0,819050.8317929759,48.0,0,2005,191961  _1.0
7.0,49.0,7,819050.8317929759,48.0,0,2005,191961  _1.0
4.0,16.0,3,819050.8317929759,48.0,0,2005,191961  _1.0
50.0,2500.0,0,1239259.5194085026,30.0,0,2005,191964  _1.0
63.0,3969.0,14,1239259.5194085026,30.0,0,2005,191964  _1.0
25.0,625.0,0,1239259.5194085026,30.0,0,2005,191964  _1.0
23.0,529.0,17,1239259.5194085026,30.0,0,2005,191964  _1.0
28.0,784.0,12,284887.2458410351,69.0,0,2005,192071  _1.0
28.0,784.0,9,284887.2458410351,69.0,0,2005,192071  _1.0
10.0,100.0,7,284887.2458410351,69.0,0,2005,192071  _1.0
7.0,49.0,7,284887.2458410351,69.0,0,2005,192071  _1.0
2.0,4.0,3,284887.2458410351,69.0,0,2005,192071  _1.0
40.0,1600.0,0,1602490.7578558226,40.0,0,2005,192202  _1.0
40.0,1600.0,0,1602490.7578558226,40.0,0,2005,192202  _1.0
10.0,100.0,7,1602490.7578558226,40.0,0,2005,192202  _1.0
5.0,25.0,3,1602490.7578558226,40.0,0,2005,192202  _1.0
65.0,4225.0,14,498552.68022181146,40.0,0,2005,193329  _1.0
60.0,3600.0,14,498552.68022181146,40.0,0,2005,193329  _1.0
34.0,1156.0,14,498552.68022181146,40.0,0,2005,193329  _1.0
35.0,1225.0,0,890272.6432532347,30.0,0,2005,193497  _1.0
7.0,49.0,7,890272.6432532347,30.0,0,2005,193497  _1.0
5.0,25.0,3,890272.6432532347,30.0,0,2005,193497  _1.0
22.0,484.0,17,462941.77449168207,45.0,0,2005,193657  _1.0
22.0,484.0,17,462941.77449168207,45.0,0,2005,193657  _1.0
55.0,3025.0,0,1406630.776340111,60.0,0,2005,193877  _1.0
27.0,729.0,17,1406630.776340111,60.0,0,2005,193877  _1.0
23.0,529.0,17,1406630.776340111,60.0,0,2005,193877  _1.0
28.0,784.0,9,473625.04621072084,44.0,0,2005,193997  _1.0
28.0,784.0,12,473625.04621072084,44.0,0,2005,193997  _1.0
3.0,9.0,3,473625.04621072084,44.0,0,2005,193997  _1.0
67.0,4489.0,9,473625.04621072084,44.0,0,2005,193997  _1.0
39.0,1521.0,0,480747.22735674673,28.0,0,2005,194006  _1.0
7.0,49.0,7,480747.22735674673,28.0,0,2005,194006  _1.0
61.0,3721.0,7,676607.2088724584,48.0,0,2005,194096  _1.0
63.0,3969.0,7,676607.2088724584,48.0,0,2005,194096  _1.0
28.0,784.0,0,534163.5859519409,60.0,0,2005,194502  _1.0
30.0,900.0,14,534163.5859519409,60.0,0,2005,194502  _1.0
8.0,64.0,7,534163.5859519409,60.0,0,2005,194502  _1.0
4.0,16.0,3,534163.5859519409,60.0,0,2005,194502  _1.0
31.0,961.0,17,267081.7929759704,70.0,0,2005,194627  _1.0
27.0,729.0,0,267081.7929759704,70.0,0,2005,194627  _1.0
60.0,3600.0,17,708657.0240295748,23.0,0,2005,195168  _1.0
50.0,2500.0,9,580457.763401109,56.0,0,2005,195982  _1.0
36.0,1296.0,9,580457.763401109,56.0,0,2005,195982  _1.0
15.0,225.0,12,580457.763401109,56.0,0,2005,195982  _1.0
7.0,49.0,7,580457.763401109,56.0,0,2005,195982  _1.0
31.0,961.0,9,587579.9445471349,50.0,0,2005,196264  _1.0
21.0,441.0,12,587579.9445471349,50.0,0,2005,196264  _1.0
32.0,1024.0,12,249276.34011090573,48.0,0,2005,196545  _1.0
12.0,144.0,7,249276.34011090573,48.0,0,2005,196545  _1.0
10.0,100.0,7,249276.34011090573,48.0,0,2005,196545  _1.0
37.0,1369.0,0,1068327.1719038817,39.0,0,2005,196968  _1.0
36.0,1296.0,0,1068327.1719038817,39.0,0,2005,196968  _1.0
2.0,4.0,3,1068327.1719038817,39.0,0,2005,196968  _1.0
1.0,1.0,3,1068327.1719038817,39.0,0,2005,196968  _1.0
42.0,1764.0,14,284887.2458410351,24.0,0,2005,197216  _1.0
39.0,1521.0,14,284887.2458410351,24.0,0,2005,197216  _1.0
12.0,144.0,12,284887.2458410351,24.0,0,2005,197216  _1.0
4.0,16.0,3,284887.2458410351,24.0,0,2005,197216  _1.0
73.0,5329.0,17,872467.1903881701,25.0,0,2005,197397  _1.0
72.0,5184.0,14,872467.1903881701,25.0,0,2005,197397  _1.0
62.0,3844.0,14,338303.6044362292,45.0,0,2005,197492  _1.0
64.0,4096.0,14,338303.6044362292,45.0,0,2005,197492  _1.0
29.0,841.0,17,338303.6044362292,45.0,0,2005,197492  _1.0
79.0,6241.0,7,281326.15526802215,30.0,0,2005,197607  _1.0
50.0,2500.0,17,281326.15526802215,30.0,0,2005,197607  _1.0
66.0,4356.0,14,534163.5859519409,40.0,0,2005,197755  _1.0
56.0,3136.0,0,534163.5859519409,40.0,0,2005,197755  _1.0
32.0,1024.0,0,534163.5859519409,60.0,0,2005,198579  _1.0
42.0,1764.0,17,534163.5859519409,60.0,0,2005,198579  _1.0
43.0,1849.0,12,605385.3974121996,84.0,0,2005,199293  _1.0
44.0,1936.0,17,605385.3974121996,84.0,0,2005,199293  _1.0
11.0,121.0,7,605385.3974121996,84.0,0,2005,199293  _1.0
67.0,4489.0,7,605385.3974121996,84.0,0,2005,199293  _1.0
39.0,1521.0,12,605385.3974121996,84.0,0,2005,199293  _1.0
23.0,529.0,0,427330.8687615527,40.0,0,2005,199410  _1.0
31.0,961.0,14,480747.22735674673,70.0,0,2005,199895  _1.0
29.0,841.0,14,480747.22735674673,70.0,0,2005,199895  _1.0
37.0,1369.0,0,997105.3604436229,40.0,0,2005,200179  _1.0
38.0,1444.0,0,997105.3604436229,40.0,0,2005,200179  _1.0
8.0,64.0,7,997105.3604436229,40.0,0,2005,200179  _1.0
3.0,9.0,3,997105.3604436229,40.0,0,2005,200179  _1.0
22.0,484.0,9,238593.0683918669,70.0,0,2005,200388  _1.0
23.0,529.0,9,238593.0683918669,70.0,0,2005,200388  _1.0
1.0,1.0,3,238593.0683918669,70.0,0,2005,200388  _1.0
54.0,2916.0,0,2279097.9667282808,45.0,0,2005,201515  _1.0
49.0,2401.0,0,2279097.9667282808,45.0,0,2005,201515  _1.0
24.0,576.0,17,2279097.9667282808,45.0,0,2005,201515  _1.0
21.0,441.0,17,2279097.9667282808,45.0,0,2005,201515  _1.0
19.0,361.0,17,2279097.9667282808,45.0,0,2005,201515  _1.0
41.0,1681.0,0,484308.3179297597,45.0,0,2005,202278  _1.0
37.0,1369.0,0,484308.3179297597,45.0,0,2005,202278  _1.0
62.0,3844.0,17,28488.72458410351,16.0,1,2005,202605  _1.0
46.0,2116.0,12,338303.6044362292,54.0,0,2005,202614  _1.0
47.0,2209.0,14,338303.6044362292,54.0,0,2005,202614  _1.0
22.0,484.0,17,338303.6044362292,54.0,0,2005,202614  _1.0
21.0,441.0,17,338303.6044362292,54.0,0,2005,202614  _1.0
44.0,1936.0,0,1228576.247689464,45.0,0,2005,203347  _1.0
49.0,2401.0,0,1228576.247689464,45.0,0,2005,203347  _1.0
11.0,121.0,7,1228576.247689464,45.0,0,2005,203347  _1.0
6.0,36.0,7,1228576.247689464,45.0,0,2005,203347  _1.0
53.0,2809.0,0,320498.1515711645,40.0,1,2005,204016  _1.0
45.0,2025.0,17,320498.1515711645,40.0,1,2005,204016  _1.0
20.0,400.0,17,320498.1515711645,40.0,1,2005,204016  _1.0
19.0,361.0,17,320498.1515711645,40.0,1,2005,204016  _1.0
16.0,256.0,12,320498.1515711645,40.0,1,2005,204016  _1.0
33.0,1089.0,9,676607.2088724584,45.0,0,2005,204568  _1.0
29.0,841.0,9,676607.2088724584,45.0,0,2005,204568  _1.0
4.0,16.0,3,676607.2088724584,45.0,0,2005,204568  _1.0
30.0,900.0,17,854661.7375231053,45.0,0,2005,204889  _1.0
46.0,2116.0,0,427330.8687615527,48.0,0,2005,205199  _1.0
47.0,2209.0,17,427330.8687615527,48.0,0,2005,205199  _1.0
36.0,1296.0,0,804806.4695009242,40.0,0,2005,205426  _1.0
34.0,1156.0,0,804806.4695009242,40.0,0,2005,205426  _1.0
72.0,5184.0,12,480747.22735674673,42.0,0,2005,206177  _1.0
64.0,4096.0,0,801245.3789279113,9.0,0,2005,206531  _1.0
22.0,484.0,17,801245.3789279113,9.0,0,2005,206531  _1.0
54.0,2916.0,0,676607.2088724584,45.0,0,2005,207183  _1.0
54.0,2916.0,14,676607.2088724584,45.0,0,2005,207183  _1.0
27.0,729.0,0,1816156.1922365988,40.0,0,2005,207214  _1.0
29.0,841.0,0,1816156.1922365988,40.0,0,2005,207214  _1.0
63.0,3969.0,9,213665.43438077634,50.0,0,2005,207630  _1.0
60.0,3600.0,9,213665.43438077634,50.0,0,2005,207630  _1.0
27.0,729.0,0,213665.43438077634,50.0,0,2005,207630  _1.0
55.0,3025.0,14,1032716.2661737523,21.0,0,2005,207735  _1.0
48.0,2304.0,17,1032716.2661737523,21.0,0,2005,207735  _1.0
9.0,81.0,7,1032716.2661737523,21.0,0,2005,207735  _1.0
59.0,3481.0,17,1246381.7005545285,42.0,0,2005,208046  _1.0
23.0,529.0,17,1246381.7005545285,42.0,0,2005,208046  _1.0
19.0,361.0,17,1246381.7005545285,42.0,0,2005,208046  _1.0
54.0,2916.0,14,35610.90573012939,12.0,1,2005,208480  _1.0
54.0,2916.0,14,640996.303142329,72.0,0,2005,208780  _1.0
50.0,2500.0,14,640996.303142329,72.0,0,2005,208780  _1.0
25.0,625.0,14,89027.26432532347,40.0,1,2005,208975  _2.0
2.0,4.0,3,89027.26432532347,40.0,1,2005,208975  _2.0
20.0,400.0,14,445136.32162661734,43.0,0,2005,209329  _1.0
25.0,625.0,14,445136.32162661734,43.0,0,2005,209329  _1.0
53.0,2809.0,14,961494.4547134935,40.0,0,2005,209496  _1.0
22.0,484.0,17,961494.4547134935,40.0,0,2005,209496  _1.0
21.0,441.0,17,961494.4547134935,40.0,0,2005,209496  _1.0
55.0,3025.0,0,527041.404805915,50.0,0,2005,209867  _1.0
22.0,484.0,14,527041.404805915,50.0,0,2005,209867  _1.0
47.0,2209.0,14,429467.52310536045,72.0,0,2005,210236  _2.0
44.0,1936.0,14,429467.52310536045,72.0,0,2005,210236  _2.0
69.0,4761.0,7,429467.52310536045,72.0,0,2005,210236  _2.0
46.0,2116.0,14,391719.9630314233,84.0,0,2005,210268  _1.0
42.0,1764.0,12,391719.9630314233,84.0,0,2005,210268  _1.0
12.0,144.0,12,391719.9630314233,84.0,0,2005,210268  _1.0
49.0,2401.0,17,1134207.3475046211,40.0,0,2005,210457  _1.0
47.0,2209.0,0,1134207.3475046211,40.0,0,2005,210457  _1.0
24.0,576.0,0,1134207.3475046211,40.0,0,2005,210457  _1.0
