CODUSU,NRO_HOGAR,COMPONENTE,CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_INAC,IPCF,ITF,P21,CAT_OCUP,PP03J,ANO,HOGAR_ID,ADULTO_EQUIVALENTE,AD_EQUIV_HOGAR,INGRESO_NECESARIO,POBRE,EDAD,edad2,educ,ingreso_total_familiar,horastrab_x,horastrab_y,miembros_hogar,horastrab
TQRMNORYXHLNQTCDEIJAH00855515,1.0,2,2,38.0,2.0,4.0,3,1,0.0,271666.67,815000.0,90000.0,2.0,2.0,2025,TQRMNORYXHLNQTCDEIJAH00855515_1.0,0.77,2.54,927549.58,1,38.0,1444.0,9,815000.0,,,3,60.0
TQRMNORYXHLNQTCDEIJAH00855515,1.0,3,2,16.0,2.0,4.0,3,3,3.0,271666.67,815000.0,0.0,0.0,,2025,TQRMNORYXHLNQTCDEIJAH00855515_1.0,0.77,2.54,927549.58,1,16.0,256.0,9,815000.0,,,3,60.0
TQRMNORQUHKOKUCDEIJAH00861720,1.0,1,2,77.0,5.0,1.0,1,3,4.0,330000.0,330000.0,0.0,0.0,,2025,TQRMNORQUHKOKUCDEIJAH00861720_1.0,0.63,0.63,230061.51,0,77.0,5929.0,3,330000.0,,,1,
TQRMNOPXWHJMLOCDEIJAH00878114,1.0,1,2,63.0,3.0,2.0,6,1,0.0,750000.0,750000.0,550000.0,3.0,2.0,2025,TQRMNOPXWHJMLOCDEIJAH00878114_1.0,0.67,0.67,244668.59000000003,0,63.0,3969.0,17,750000.0,,,1,44.0
TQRMNOPVTHLMTSCDEIJAH00855669,1.0,1,1,71.0,2.0,2.0,4,3,1.0,1193333.33,3580000.0,0.0,0.0,,2025,TQRMNOPVTHLMTSCDEIJAH00855669_1.0,0.83,2.5,912942.5,0,71.0,5041.0,12,3580000.0,,,3,
TQRMNOPVTHLMTSCDEIJAH00855669,1.0,2,2,70.0,2.0,2.0,6,3,1.0,1193333.33,3580000.0,0.0,0.0,,2025,TQRMNOPVTHLMTSCDEIJAH00855669_1.0,0.67,2.5,912942.5,0,70.0,4900.0,17,3580000.0,,,3,
TQRMNOPVTHLMTSCDEIJAH00855669,1.0,3,1,43.0,5.0,2.0,4,1,0.0,1193333.33,3580000.0,900000.0,3.0,2.0,2025,TQRMNOPVTHLMTSCDEIJAH00855669_1.0,1.0,2.5,912942.5,0,43.0,1849.0,12,3580000.0,,,3,
TQRMNOPSUHKMTOCDEIJAH00865367,1.0,1,2,60.0,3.0,4.0,6,1,0.0,695000.0,695000.0,250000.0,2.0,2.0,2025,TQRMNOPSUHKMTOCDEIJAH00865367_1.0,0.76,0.76,277534.52,0,60.0,3600.0,17,695000.0,,,1,12.0
TQRMNORYRHJMRMCDEIJAH00876884,1.0,1,1,73.0,2.0,1.0,4,3,1.0,300000.0,600000.0,0.0,0.0,,2025,TQRMNORYRHJMRMCDEIJAH00876884_1.0,0.83,1.5,547765.5,0,73.0,5329.0,12,600000.0,,,2,
TQRMNORYRHJMRMCDEIJAH00876884,1.0,2,2,73.0,2.0,1.0,2,3,1.0,300000.0,600000.0,0.0,0.0,,2025,TQRMNORYRHJMRMCDEIJAH00876884_1.0,0.67,1.5,547765.5,0,73.0,5329.0,7,600000.0,,,2,
TQRMNOSTYHJMRMCDEIJAH00876585,1.0,1,1,35.0,1.0,1.0,4,1,0.0,700000.0,2100000.0,1500000.0,3.0,2.0,2025,TQRMNOSTYHJMRMCDEIJAH00876585_1.0,1.0,2.67,975022.59,0,35.0,1225.0,12,2100000.0,,,3,40.0
TQRMNOSTYHJMRMCDEIJAH00876585,1.0,2,2,36.0,1.0,1.0,6,1,0.0,700000.0,2100000.0,600000.0,3.0,2.0,2025,TQRMNOSTYHJMRMCDEIJAH00876585_1.0,0.77,2.67,975022.59,0,36.0,1296.0,17,2100000.0,,,3,40.0
TQRMNOSTYHJMRMCDEIJAH00876585,1.0,3,1,13.0,5.0,1.0,3,3,3.0,700000.0,2100000.0,0.0,0.0,,2025,TQRMNOSTYHJMRMCDEIJAH00876585_1.0,0.9,2.67,975022.59,0,13.0,169.0,9,2100000.0,,,3,40.0
TQRMNOTPTHJOSPCDEIJAH00876790,1.0,1,1,74.0,2.0,1.0,2,3,1.0,975000.0,1950000.0,0.0,0.0,,2025,TQRMNOTPTHJOSPCDEIJAH00876790_1.0,0.83,1.5,547765.5,0,74.0,5476.0,7,1950000.0,,,2,
TQRMNOTPTHJOSPCDEIJAH00876790,1.0,2,2,70.0,2.0,1.0,3,3,1.0,975000.0,1950000.0,0.0,0.0,,2025,TQRMNOTPTHJOSPCDEIJAH00876790_1.0,0.67,1.5,547765.5,0,70.0,4900.0,9,1950000.0,,,2,
TQRMNOQQVHJOSQCDEIJAH00876792,1.0,1,2,74.0,4.0,1.0,5,3,1.0,275000.0,550000.0,0.0,0.0,,2025,TQRMNOQQVHJOSQCDEIJAH00876792_1.0,0.67,1.69,617149.13,1,74.0,5476.0,14,550000.0,,,2,
TQRMNOQQVHJOSQCDEIJAH00876792,1.0,2,1,22.0,5.0,1.0,5,2,0.0,275000.0,550000.0,0.0,3.0,,2025,TQRMNOQQVHJOSQCDEIJAH00876792_1.0,1.02,1.69,617149.13,1,22.0,484.0,14,550000.0,,,2,
TQRMNOTTQHLOPOCDEIJAH00855725,1.0,1,2,39.0,3.0,4.0,4,1,0.0,240000.0,720000.0,400000.0,2.0,2.0,2025,TQRMNOTTQHLOPOCDEIJAH00855725_1.0,0.77,2.59,945808.43,1,39.0,1521.0,12,720000.0,,,3,24.0
TQRMNOUWUHJNRRCDEIJAH00878000,1.0,2,1,62.0,1.0,4.0,3,1,0.0,185000.0,370000.0,270000.0,2.0,2.0,2025,TQRMNOUWUHJNRRCDEIJAH00878000_1.0,0.83,1.59,580631.4299999999,1,62.0,3844.0,9,370000.0,,,2,2.0
TQRMNOUWUHJNRRCDEIJAH00878000,1.0,1,2,56.0,1.0,4.0,4,1,0.0,185000.0,370000.0,100000.0,2.0,2.0,2025,TQRMNOUWUHJNRRCDEIJAH00878000_1.0,0.76,1.59,580631.4299999999,1,56.0,3136.0,12,370000.0,,,2,2.0
TQRMNOTTQHLOPOCDEIJAH00855725,1.0,2,1,15.0,5.0,4.0,3,3,3.0,240000.0,720000.0,0.0,0.0,,2025,TQRMNOTTQHLOPOCDEIJAH00855725_1.0,1.0,2.59,945808.43,1,15.0,225.0,9,720000.0,,,3,24.0
TQRMNOTTQHLOPOCDEIJAH00855725,1.0,3,1,11.0,5.0,4.0,1,3,3.0,240000.0,720000.0,0.0,0.0,,2025,TQRMNOTTQHLOPOCDEIJAH00855725_1.0,0.82,2.59,945808.43,1,11.0,121.0,3,720000.0,,,3,24.0
TQRMNOTPQHLMPPCDEIJAH00855734,1.0,1,2,80.0,3.0,1.0,1,3,4.0,335000.0,335000.0,0.0,0.0,,2025,TQRMNOTPQHLMPPCDEIJAH00855734_1.0,0.63,0.63,230061.51,0,80.0,6400.0,3,335000.0,,,1,
TQRMNORYWHKNRTCDEIJAH00878025,1.0,1,1,65.0,2.0,1.0,2,3,1.0,253000.0,506000.0,0.0,0.0,,2025,TQRMNORYWHKNRTCDEIJAH00878025_1.0,0.83,1.59,580631.4299999999,1,65.0,4225.0,7,506000.0,,,2,
TQRMNORYWHKNRTCDEIJAH00878025,1.0,2,2,60.0,2.0,1.0,6,3,4.0,253000.0,506000.0,0.0,0.0,,2025,TQRMNORYWHKNRTCDEIJAH00878025_1.0,0.76,1.59,580631.4299999999,1,60.0,3600.0,17,506000.0,,,2,
TQRMNOQQXHKNTUCDEIJAH00857260,1.0,1,1,32.0,3.0,4.0,3,1,0.0,760000.0,1520000.0,720000.0,3.0,2.0,2025,TQRMNOQQXHKNTUCDEIJAH00857260_1.0,1.0,1.79,653666.83,0,32.0,1024.0,9,1520000.0,,,2,36.0
TQRMNOQQXHKNTUCDEIJAH00857260,1.0,2,1,10.0,5.0,4.0,1,3,3.0,760000.0,1520000.0,0.0,0.0,,2025,TQRMNOQQXHKNTUCDEIJAH00857260_1.0,0.79,1.79,653666.83,0,10.0,100.0,3,1520000.0,,,2,36.0
TQRMNOSTTHJMSLCDEIJAH00873329,1.0,1,2,23.0,5.0,1.0,6,1,0.0,1430000.0,1430000.0,930000.0,3.0,2.0,2025,TQRMNOSTTHJMSLCDEIJAH00873329_1.0,0.76,0.76,277534.52,0,23.0,529.0,17,1430000.0,,,1,32.0
