EDAD,edad2,educ,ingreso_total_familiar,miembros_hogar,horastrab,POBRE,ANO,cluster_k2,cluster_k4,cluster_k10,CH04,CH07,CH08,NIVEL_ED,ESTADO,CAT_OCUP
4.0,16.0,3,178054.52865064694,3,25.0,0,2005,0,0,2,1,,,1,4,0.0
62.0,3844.0,14,320498.1515711645,2,23.0,0,2005,1,1,3,2,,,5,1,3.0
81.0,6561.0,9,320498.1515711645,2,23.0,0,2005,1,1,3,2,,,3,3,0.0
36.0,1296.0,14,267081.7929759704,5,40.0,0,2005,0,3,1,2,,,5,1,3.0
15.0,225.0,12,267081.7929759704,5,40.0,0,2005,0,3,1,1,,,4,1,2.0
9.0,81.0,7,267081.7929759704,5,40.0,0,2005,0,0,2,1,,,2,4,0.0
5.0,25.0,3,267081.7929759704,5,40.0,0,2005,0,0,2,2,,,1,4,0.0
2.0,4.0,3,267081.7929759704,5,40.0,0,2005,0,0,2,1,,,1,4,0.0
34.0,1156.0,9,445136.32162661734,7,56.0,0,2005,0,0,8,1,,,3,1,3.0
35.0,1225.0,9,445136.32162661734,7,56.0,0,2005,0,0,8,2,,,3,1,3.0
22.0,484.0,14,445136.32162661734,7,56.0,0,2005,0,3,8,2,,,5,1,2.0
18.0,324.0,9,445136.32162661734,7,56.0,0,2005,0,0,7,1,,,3,1,3.0
17.0,289.0,12,445136.32162661734,7,56.0,0,2005,0,0,8,2,,,4,3,0.0
14.0,196.0,7,445136.32162661734,7,56.0,0,2005,0,0,7,2,,,2,3,0.0
11.0,121.0,7,445136.32162661734,7,56.0,0,2005,0,0,7,2,,,2,3,0.0
60.0,3600.0,0,498552.68022181146,2,60.0,0,2005,1,1,4,1,,,7,1,3.0
57.0,3249.0,14,498552.68022181146,2,60.0,0,2005,1,1,9,2,,,5,3,0.0
45.0,2025.0,9,106832.71719038817,8,10.0,1,2005,0,0,7,2,,,3,1,3.0
31.0,961.0,9,106832.71719038817,8,10.0,1,2005,0,0,7,2,,,3,1,3.0
15.0,225.0,12,106832.71719038817,8,10.0,1,2005,0,0,7,1,,,4,3,0.0
11.0,121.0,7,106832.71719038817,8,10.0,1,2005,0,0,7,1,,,2,3,0.0
8.0,64.0,7,106832.71719038817,8,10.0,1,2005,0,0,7,1,,,2,4,0.0
4.0,16.0,3,106832.71719038817,8,10.0,1,2005,0,0,7,2,,,1,4,0.0
7.0,49.0,7,106832.71719038817,8,10.0,1,2005,0,0,7,1,,,2,4,0.0
5.0,25.0,3,106832.71719038817,8,10.0,1,2005,0,0,7,2,,,1,4,0.0
41.0,1681.0,12,445136.32162661734,12,66.0,1,2005,0,0,7,1,,,4,1,3.0
41.0,1681.0,9,445136.32162661734,12,66.0,1,2005,0,0,7,2,,,3,1,3.0
24.0,576.0,12,445136.32162661734,12,66.0,1,2005,0,0,7,1,,,4,1,3.0
22.0,484.0,12,445136.32162661734,12,66.0,1,2005,0,0,7,2,,,4,2,3.0
19.0,361.0,12,445136.32162661734,12,66.0,1,2005,0,0,7,2,,,4,1,2.0
20.0,400.0,12,445136.32162661734,12,66.0,1,2005,0,0,7,2,,,4,1,2.0
16.0,256.0,12,445136.32162661734,12,66.0,1,2005,0,0,7,1,,,4,1,3.0
11.0,121.0,7,445136.32162661734,12,66.0,1,2005,0,0,7,1,,,2,3,0.0
13.0,169.0,9,445136.32162661734,12,66.0,1,2005,0,0,7,1,,,3,3,0.0
12.0,144.0,7,445136.32162661734,12,66.0,1,2005,0,0,7,1,,,2,3,0.0
10.0,100.0,7,445136.32162661734,12,66.0,1,2005,0,0,7,2,,,2,3,0.0
40.0,1600.0,12,151346.3493530499,4,63.0,1,2005,1,3,9,1,,,4,1,2.0
41.0,1681.0,9,151346.3493530499,4,63.0,1,2005,1,3,9,2,,,3,3,0.0
17.0,289.0,12,151346.3493530499,4,63.0,1,2005,0,3,1,2,,,4,3,0.0
16.0,256.0,12,151346.3493530499,4,63.0,1,2005,0,3,1,1,,,4,3,0.0
32.0,1024.0,12,206543.25323475045,3,63.0,0,2005,0,3,1,1,,,4,1,3.0
27.0,729.0,14,206543.25323475045,3,63.0,0,2005,0,3,1,2,,,5,3,0.0
2.0,4.0,3,206543.25323475045,3,63.0,0,2005,0,0,2,2,,,1,4,0.0
31.0,961.0,0,267081.7929759704,4,98.0,0,2005,0,0,8,2,,,7,1,2.0
10.0,100.0,7,267081.7929759704,4,98.0,0,2005,0,0,8,1,,,2,3,0.0
2.0,4.0,3,267081.7929759704,4,98.0,0,2005,0,0,8,1,,,1,4,0.0
36.0,1296.0,0,267081.7929759704,4,98.0,0,2005,0,0,8,1,,,7,1,3.0
25.0,625.0,12,320498.1515711645,2,60.0,0,2005,0,3,1,1,,,4,1,3.0
23.0,529.0,12,320498.1515711645,2,60.0,0,2005,0,3,1,2,,,4,2,3.0
43.0,1849.0,17,569774.4916820702,5,40.0,0,2005,1,3,9,1,,,6,1,3.0
40.0,1600.0,0,569774.4916820702,5,40.0,0,2005,0,0,4,2,,,7,1,3.0
17.0,289.0,12,569774.4916820702,5,40.0,0,2005,0,3,1,2,,,4,3,0.0
10.0,100.0,7,569774.4916820702,5,40.0,0,2005,0,0,2,2,,,2,3,0.0
9.0,81.0,7,569774.4916820702,5,40.0,0,2005,0,0,2,2,,,2,4,0.0
42.0,1764.0,12,569774.4916820702,3,45.0,0,2005,1,3,9,1,,,4,1,3.0
31.0,961.0,12,569774.4916820702,3,45.0,0,2005,0,3,1,2,,,4,1,3.0
58.0,3364.0,12,142443.62292051755,2,30.0,1,2005,1,1,3,1,,,4,1,3.0
15.0,225.0,12,142443.62292051755,2,30.0,1,2005,0,3,6,1,,,4,1,3.0
34.0,1156.0,12,284887.2458410351,4,48.0,0,2005,0,3,1,1,,,4,1,3.0
36.0,1296.0,12,284887.2458410351,4,48.0,0,2005,0,3,1,2,,,4,3,0.0
11.0,121.0,7,284887.2458410351,4,48.0,0,2005,0,0,2,1,,,2,3,0.0
1.0,1.0,3,284887.2458410351,4,48.0,0,2005,0,0,2,1,,,1,4,0.0
41.0,1681.0,0,391719.9630314233,3,48.0,0,2005,0,0,4,1,,,7,1,2.0
40.0,1600.0,0,391719.9630314233,3,48.0,0,2005,0,0,4,2,,,7,1,3.0
12.0,144.0,7,391719.9630314233,3,48.0,0,2005,0,0,2,1,,,2,3,0.0
56.0,3136.0,14,1157354.4362292052,3,70.0,0,2005,1,1,9,1,,,5,1,3.0
52.0,2704.0,0,1157354.4362292052,3,70.0,0,2005,1,1,4,2,,,7,3,0.0
27.0,729.0,14,1157354.4362292052,3,70.0,0,2005,0,3,1,1,,,5,1,3.0
70.0,4900.0,9,292009.426987061,1,43.0,0,2005,1,1,3,2,,,3,1,3.0
47.0,2209.0,14,2065432.5323475045,3,50.0,0,2005,1,3,9,1,,,5,1,3.0
40.0,1600.0,0,2065432.5323475045,3,50.0,0,2005,1,0,4,1,,,7,1,2.0
20.0,400.0,17,2065432.5323475045,3,50.0,0,2005,0,3,1,1,,,6,3,0.0
37.0,1369.0,12,676607.2088724584,3,48.0,0,2005,1,3,1,1,,,4,1,3.0
29.0,841.0,12,676607.2088724584,3,48.0,0,2005,0,3,1,2,,,4,1,3.0
2.0,4.0,3,676607.2088724584,3,48.0,0,2005,0,0,2,1,,,1,4,0.0
44.0,1936.0,12,605385.3974121996,4,45.0,0,2005,1,3,9,1,,,4,1,3.0
43.0,1849.0,12,605385.3974121996,4,45.0,0,2005,1,3,9,2,,,4,1,3.0
17.0,289.0,12,605385.3974121996,4,45.0,0,2005,0,3,1,1,,,4,3,0.0
16.0,256.0,12,605385.3974121996,4,45.0,0,2005,0,3,1,1,,,4,3,0.0
46.0,2116.0,14,213665.43438077634,5,66.0,1,2005,1,3,9,1,,,5,1,2.0
46.0,2116.0,0,213665.43438077634,5,66.0,1,2005,0,0,4,2,,,7,3,0.0
22.0,484.0,17,213665.43438077634,5,66.0,1,2005,0,3,1,2,,,6,3,0.0
18.0,324.0,12,213665.43438077634,5,66.0,1,2005,0,3,8,2,,,4,3,0.0
15.0,225.0,12,213665.43438077634,5,66.0,1,2005,0,3,8,2,,,4,3,0.0
43.0,1849.0,17,854661.7375231053,4,50.0,0,2005,1,3,9,1,,,6,1,3.0
43.0,1849.0,14,854661.7375231053,4,50.0,0,2005,1,3,9,2,,,5,1,3.0
14.0,196.0,12,854661.7375231053,4,50.0,0,2005,0,3,1,2,,,4,3,0.0
8.0,64.0,7,854661.7375231053,4,50.0,0,2005,0,0,2,1,,,2,4,0.0
55.0,3025.0,9,320498.1515711645,9,20.0,1,2005,1,1,7,1,,,3,1,3.0
52.0,2704.0,14,320498.1515711645,9,20.0,1,2005,1,1,7,2,,,5,1,3.0
22.0,484.0,17,320498.1515711645,9,20.0,1,2005,0,3,7,1,,,6,1,3.0
18.0,324.0,14,320498.1515711645,9,20.0,1,2005,0,0,7,2,,,5,2,0.0
16.0,256.0,12,320498.1515711645,9,20.0,1,2005,0,0,7,2,,,4,3,0.0
14.0,196.0,7,320498.1515711645,9,20.0,1,2005,0,0,7,1,,,2,3,0.0
12.0,144.0,7,320498.1515711645,9,20.0,1,2005,0,0,7,2,,,2,3,0.0
10.0,100.0,7,320498.1515711645,9,20.0,1,2005,0,0,7,2,,,2,3,0.0
5.0,25.0,3,320498.1515711645,9,20.0,1,2005,0,0,7,2,,,1,4,0.0
40.0,1600.0,9,356109.0573012939,3,50.0,0,2005,1,3,9,1,,,3,1,3.0
32.0,1024.0,9,356109.0573012939,3,50.0,0,2005,0,3,1,2,,,3,1,3.0
9.0,81.0,7,356109.0573012939,3,50.0,0,2005,0,0,2,1,,,2,4,0.0
58.0,3364.0,0,783439.9260628466,2,45.0,0,2005,1,1,4,1,,,7,1,2.0
44.0,1936.0,12,783439.9260628466,2,45.0,0,2005,1,3,9,2,,,4,1,2.0
48.0,2304.0,12,284887.2458410351,7,40.0,1,2005,1,3,9,1,,,4,1,3.0
41.0,1681.0,9,284887.2458410351,7,40.0,1,2005,0,3,7,2,,,3,3,0.0
23.0,529.0,12,284887.2458410351,7,40.0,1,2005,0,0,7,1,,,4,2,3.0
20.0,400.0,14,284887.2458410351,7,40.0,1,2005,0,3,7,1,,,5,2,3.0
18.0,324.0,12,284887.2458410351,7,40.0,1,2005,0,0,7,1,,,4,3,0.0
16.0,256.0,12,284887.2458410351,7,40.0,1,2005,0,0,7,2,,,4,3,0.0
3.0,9.0,3,284887.2458410351,7,40.0,1,2005,0,0,2,1,,,1,4,0.0
39.0,1521.0,7,480747.22735674673,7,44.0,0,2005,0,0,7,1,,,2,1,3.0
19.0,361.0,12,480747.22735674673,7,44.0,0,2005,0,0,7,1,,,4,1,3.0
18.0,324.0,12,480747.22735674673,7,44.0,0,2005,0,0,7,2,,,4,3,0.0
15.0,225.0,12,480747.22735674673,7,44.0,0,2005,0,0,7,2,,,4,3,0.0
13.0,169.0,7,480747.22735674673,7,44.0,0,2005,0,0,7,2,,,2,3,0.0
10.0,100.0,7,480747.22735674673,7,44.0,0,2005,0,0,7,1,,,2,3,0.0
59.0,3481.0,12,1442241.6820702401,2,40.0,0,2005,1,1,3,1,,,4,1,3.0
56.0,3136.0,12,1442241.6820702401,2,40.0,0,2005,1,1,9,2,,,4,3,0.0
50.0,2500.0,9,263164.5933456562,10,5.0,1,2005,1,1,7,2,,,3,1,3.0
24.0,576.0,9,263164.5933456562,10,5.0,1,2005,0,0,7,2,,,3,2,3.0
23.0,529.0,9,263164.5933456562,10,5.0,1,2005,0,0,7,2,,,3,1,3.0
17.0,289.0,12,263164.5933456562,10,5.0,1,2005,0,0,7,1,,,4,3,0.0
14.0,196.0,12,263164.5933456562,10,5.0,1,2005,0,0,7,2,,,4,1,3.0
11.0,121.0,7,263164.5933456562,10,5.0,1,2005,0,0,7,2,,,2,3,0.0
8.0,64.0,7,263164.5933456562,10,5.0,1,2005,0,0,7,1,,,2,4,0.0
7.0,49.0,7,263164.5933456562,10,5.0,1,2005,0,0,7,1,,,2,4,0.0
4.0,16.0,3,263164.5933456562,10,5.0,1,2005,0,0,7,2,,,1,4,0.0
45.0,2025.0,9,263164.5933456562,10,5.0,1,2005,0,0,7,1,,,3,1,3.0
29.0,841.0,9,259959.61182994454,3,25.0,0,2005,0,3,6,1,,,3,1,3.0
25.0,625.0,9,259959.61182994454,3,25.0,0,2005,0,3,6,2,,,3,3,0.0
4.0,16.0,3,259959.61182994454,3,25.0,0,2005,0,0,2,2,,,1,4,0.0
45.0,2025.0,9,133540.8964879852,5,16.0,1,2005,1,1,6,1,,,3,1,2.0
46.0,2116.0,7,133540.8964879852,5,16.0,1,2005,1,1,6,2,,,2,1,3.0
22.0,484.0,9,133540.8964879852,5,16.0,1,2005,0,0,6,1,,,3,3,0.0
20.0,400.0,7,133540.8964879852,5,16.0,1,2005,0,0,6,1,,,2,2,3.0
15.0,225.0,12,133540.8964879852,5,16.0,1,2005,0,0,6,1,,,4,3,0.0
52.0,2704.0,9,427330.8687615527,2,45.0,0,2005,1,1,9,2,,,3,1,2.0
22.0,484.0,12,427330.8687615527,2,45.0,0,2005,0,3,1,1,,,4,2,3.0
58.0,3364.0,12,637435.212569316,4,62.0,0,2005,1,1,9,2,,,4,1,3.0
85.0,7225.0,7,637435.212569316,4,62.0,0,2005,1,1,3,2,,,2,3,0.0
21.0,441.0,14,637435.212569316,4,62.0,0,2005,0,3,1,1,,,5,1,3.0
17.0,289.0,14,637435.212569316,4,62.0,0,2005,0,3,1,2,,,5,2,3.0
42.0,1764.0,9,592921.5804066543,8,25.0,0,2005,0,0,7,2,,,3,1,3.0
38.0,1444.0,0,592921.5804066543,8,25.0,0,2005,0,0,7,1,,,7,1,3.0
22.0,484.0,0,592921.5804066543,8,25.0,0,2005,0,0,7,1,,,7,2,3.0
16.0,256.0,12,592921.5804066543,8,25.0,0,2005,0,0,7,2,,,4,3,0.0
15.0,225.0,12,592921.5804066543,8,25.0,0,2005,0,0,7,2,,,4,3,0.0
6.0,36.0,7,592921.5804066543,8,25.0,0,2005,0,0,7,1,,,2,4,0.0
5.0,25.0,3,592921.5804066543,8,25.0,0,2005,0,0,7,2,,,1,4,0.0
1.0,1.0,3,592921.5804066543,8,25.0,0,2005,0,0,7,2,,,1,4,0.0
44.0,1936.0,12,249276.34011090573,4,60.0,0,2005,1,3,9,1,,,4,1,3.0
31.0,961.0,14,249276.34011090573,4,60.0,0,2005,0,3,1,2,,,5,3,0.0
5.0,25.0,3,249276.34011090573,4,60.0,0,2005,0,0,2,1,,,1,4,0.0
64.0,4096.0,7,284887.2458410351,2,70.0,0,2005,1,1,3,1,,,2,1,2.0
58.0,3364.0,7,284887.2458410351,2,70.0,0,2005,1,1,9,2,,,2,1,2.0
43.0,1849.0,12,580457.763401109,4,45.0,0,2005,1,3,9,1,,,4,1,3.0
44.0,1936.0,0,580457.763401109,4,45.0,0,2005,1,1,4,2,,,7,1,3.0
20.0,400.0,17,580457.763401109,4,45.0,0,2005,0,3,1,1,,,6,1,3.0
15.0,225.0,12,580457.763401109,4,45.0,0,2005,0,3,1,1,,,4,3,0.0
37.0,1369.0,0,2588912.8465804067,4,45.0,0,2005,0,0,4,1,,,7,1,3.0
38.0,1444.0,0,2588912.8465804067,4,45.0,0,2005,0,0,4,2,,,7,1,1.0
8.0,64.0,7,2588912.8465804067,4,45.0,0,2005,0,0,2,1,,,2,4,0.0
5.0,25.0,3,2588912.8465804067,4,45.0,0,2005,0,0,2,1,,,1,4,0.0
65.0,4225.0,9,836856.2846580406,4,50.0,0,2005,1,1,3,1,,,3,1,2.0
63.0,3969.0,9,836856.2846580406,4,50.0,0,2005,1,1,3,2,,,3,3,0.0
35.0,1225.0,14,836856.2846580406,4,50.0,0,2005,0,3,1,2,,,5,1,3.0
33.0,1089.0,14,836856.2846580406,4,50.0,0,2005,0,3,1,1,,,5,1,3.0
61.0,3721.0,9,142443.62292051755,2,50.0,0,2005,1,1,3,1,,,3,1,3.0
55.0,3025.0,7,142443.62292051755,2,50.0,0,2005,1,1,9,2,,,2,3,0.0
27.0,729.0,0,320498.1515711645,3,72.0,0,2005,0,0,4,1,,,7,1,3.0
26.0,676.0,17,320498.1515711645,3,72.0,0,2005,0,3,1,2,,,6,3,0.0
1.0,1.0,3,320498.1515711645,3,72.0,0,2005,0,0,2,1,,,1,4,0.0
28.0,784.0,17,819050.8317929759,2,48.0,0,2005,0,3,1,2,,,6,1,3.0
28.0,784.0,17,819050.8317929759,2,48.0,0,2005,0,3,1,1,,,6,1,3.0
43.0,1849.0,0,890272.6432532347,4,40.0,0,2005,1,0,4,1,,,7,1,2.0
41.0,1681.0,17,890272.6432532347,4,40.0,0,2005,1,3,1,2,,,6,3,0.0
11.0,121.0,7,890272.6432532347,4,40.0,0,2005,0,0,2,2,,,2,3,0.0
4.0,16.0,3,890272.6432532347,4,40.0,0,2005,0,0,2,1,,,1,4,0.0
56.0,3136.0,3,195859.98151571164,2,72.0,0,2005,1,1,4,1,,,1,1,2.0
57.0,3249.0,3,195859.98151571164,2,72.0,0,2005,1,1,4,2,,,1,3,0.0
72.0,5184.0,7,108613.26247689464,1,56.0,0,2005,1,1,3,2,,,2,1,2.0
60.0,3600.0,0,4243039.417744917,3,43.0,0,2005,1,1,4,1,,,7,1,3.0
20.0,400.0,0,4243039.417744917,3,43.0,0,2005,0,2,4,2,,,7,1,3.0
39.0,1521.0,17,4243039.417744917,3,43.0,0,2005,1,2,0,1,,,6,1,3.0
34.0,1156.0,12,74782.90203327172,5,36.0,1,2005,0,3,6,1,,,4,1,2.0
33.0,1089.0,17,74782.90203327172,5,36.0,1,2005,0,3,1,2,,,6,1,3.0
8.0,64.0,7,74782.90203327172,5,36.0,1,2005,0,0,2,2,,,2,4,0.0
5.0,25.0,3,74782.90203327172,5,36.0,1,2005,0,0,2,2,,,1,4,0.0
2.0,4.0,3,74782.90203327172,5,36.0,1,2005,0,0,2,2,,,1,4,0.0
26.0,676.0,14,284887.2458410351,1,55.0,0,2005,0,3,1,2,,,5,1,3.0
37.0,1369.0,9,142443.62292051755,6,24.0,1,2005,0,3,6,1,,,3,1,3.0
49.0,2401.0,7,142443.62292051755,6,24.0,1,2005,1,1,9,2,,,2,3,0.0
32.0,1024.0,9,142443.62292051755,6,24.0,1,2005,0,0,6,2,,,3,3,0.0
10.0,100.0,7,142443.62292051755,6,24.0,1,2005,0,0,2,1,,,2,3,0.0
9.0,81.0,7,142443.62292051755,6,24.0,1,2005,0,0,2,1,,,2,4,0.0
1.0,1.0,3,142443.62292051755,6,24.0,1,2005,0,0,2,2,,,1,4,0.0
65.0,4225.0,7,249276.34011090573,1,46.0,0,2005,1,1,3,1,,,2,1,3.0
62.0,3844.0,14,192298.8909426987,3,2.0,0,2005,1,1,3,2,,,5,1,3.0
33.0,1089.0,12,192298.8909426987,3,2.0,0,2005,0,3,6,2,,,4,3,0.0
28.0,784.0,0,192298.8909426987,3,2.0,0,2005,0,0,6,2,,,7,3,0.0
29.0,841.0,9,284887.2458410351,9,40.0,1,2005,0,0,7,1,,,3,1,3.0
34.0,1156.0,9,284887.2458410351,9,40.0,1,2005,0,0,7,2,,,3,3,0.0
18.0,324.0,17,284887.2458410351,9,40.0,1,2005,0,3,7,2,,,6,3,0.0
14.0,196.0,12,284887.2458410351,9,40.0,1,2005,0,0,7,2,,,4,3,0.0
11.0,121.0,7,284887.2458410351,9,40.0,1,2005,0,0,7,2,,,2,3,0.0
10.0,100.0,7,284887.2458410351,9,40.0,1,2005,0,0,7,1,,,2,3,0.0
8.0,64.0,7,284887.2458410351,9,40.0,1,2005,0,0,7,2,,,2,4,0.0
6.0,36.0,7,284887.2458410351,9,40.0,1,2005,0,0,7,2,,,2,4,0.0
67.0,4489.0,12,160249.07578558224,2,54.0,0,2005,1,1,3,2,,,4,1,3.0
35.0,1225.0,0,160249.07578558224,2,54.0,0,2005,0,0,4,2,,,7,2,3.0
34.0,1156.0,12,143155.84103512013,5,48.0,1,2005,0,3,1,1,,,4,1,3.0
30.0,900.0,12,143155.84103512013,5,48.0,1,2005,0,3,1,2,,,4,3,0.0
9.0,81.0,7,143155.84103512013,5,48.0,1,2005,0,0,2,1,,,2,4,0.0
8.0,64.0,7,143155.84103512013,5,48.0,1,2005,0,0,2,1,,,2,4,0.0
6.0,36.0,7,143155.84103512013,5,48.0,1,2005,0,0,2,2,,,2,4,0.0
53.0,2809.0,0,438014.1404805915,4,42.0,0,2005,1,1,4,1,,,7,1,2.0
47.0,2209.0,17,438014.1404805915,4,42.0,0,2005,1,3,9,2,,,6,1,2.0
13.0,169.0,9,438014.1404805915,4,42.0,0,2005,0,0,2,1,,,3,3,0.0
9.0,81.0,7,438014.1404805915,4,42.0,0,2005,0,0,2,1,,,2,4,0.0
58.0,3364.0,12,373914.5101663586,2,45.0,0,2005,1,1,9,1,,,4,1,3.0
62.0,3844.0,12,373914.5101663586,2,45.0,0,2005,1,1,3,2,,,4,3,0.0
58.0,3364.0,7,427330.8687615527,3,35.0,0,2005,1,1,3,1,,,2,1,2.0
59.0,3481.0,9,427330.8687615527,3,35.0,0,2005,1,1,3,2,,,3,3,0.0
23.0,529.0,17,427330.8687615527,3,35.0,0,2005,0,3,1,1,,,6,1,2.0
42.0,1764.0,12,213665.43438077634,1,44.0,0,2005,1,3,9,1,,,4,1,2.0
68.0,4624.0,12,142443.62292051755,1,70.0,0,2005,1,1,3,1,,,4,1,2.0
57.0,3249.0,9,356109.0573012939,3,56.0,0,2005,1,1,9,1,,,3,1,2.0
59.0,3481.0,9,356109.0573012939,3,56.0,0,2005,1,1,9,2,,,3,1,2.0
25.0,625.0,17,356109.0573012939,3,56.0,0,2005,0,3,1,2,,,6,2,3.0
36.0,1296.0,9,202982.16266173753,4,63.0,1,2005,0,3,1,1,,,3,1,3.0
34.0,1156.0,9,202982.16266173753,4,63.0,1,2005,0,3,8,2,,,3,3,0.0
13.0,169.0,7,202982.16266173753,4,63.0,1,2005,0,0,8,1,,,2,3,0.0
12.0,144.0,7,202982.16266173753,4,63.0,1,2005,0,0,2,1,,,2,3,0.0
50.0,2500.0,7,81905.0831792976,3,4.0,1,2005,1,1,6,2,,,2,1,3.0
15.0,225.0,12,81905.0831792976,3,4.0,1,2005,0,3,6,2,,,4,3,0.0
31.0,961.0,9,81905.0831792976,3,4.0,1,2005,0,3,6,2,,,3,1,3.0
65.0,4225.0,7,356109.0573012939,2,40.0,0,2005,1,1,3,1,,,2,1,3.0
59.0,3481.0,12,356109.0573012939,2,40.0,0,2005,1,1,3,2,,,4,1,3.0
69.0,4761.0,12,213665.43438077634,2,53.0,0,2005,1,1,3,1,,,4,1,2.0
67.0,4489.0,9,213665.43438077634,2,53.0,0,2005,1,1,3,2,,,3,3,0.0
28.0,784.0,14,427330.8687615527,5,84.0,0,2005,0,3,8,1,,,5,1,3.0
27.0,729.0,9,427330.8687615527,5,84.0,0,2005,0,3,8,2,,,3,3,0.0
10.0,100.0,7,427330.8687615527,5,84.0,0,2005,0,0,8,2,,,2,3,0.0
9.0,81.0,7,427330.8687615527,5,84.0,0,2005,0,0,8,2,,,2,4,0.0
4.0,16.0,3,427330.8687615527,5,84.0,0,2005,0,0,8,2,,,1,4,0.0
40.0,1600.0,12,587579.9445471349,6,40.0,0,2005,0,3,9,1,,,4,1,3.0
41.0,1681.0,14,587579.9445471349,6,40.0,0,2005,1,3,9,2,,,5,3,0.0
16.0,256.0,12,587579.9445471349,6,40.0,0,2005,0,0,7,1,,,4,3,0.0
15.0,225.0,12,587579.9445471349,6,40.0,0,2005,0,0,7,1,,,4,3,0.0
9.0,81.0,7,587579.9445471349,6,40.0,0,2005,0,0,2,2,,,2,4,0.0
6.0,36.0,7,587579.9445471349,6,40.0,0,2005,0,0,2,1,,,2,4,0.0
58.0,3364.0,9,384597.7818853974,2,30.0,0,2005,1,1,3,2,,,3,1,3.0
36.0,1296.0,12,384597.7818853974,2,30.0,0,2005,1,3,6,1,,,4,1,3.0
47.0,2209.0,9,480747.22735674673,6,72.0,0,2005,1,3,9,1,,,3,1,2.0
43.0,1849.0,9,480747.22735674673,6,72.0,0,2005,0,3,8,2,,,3,3,0.0
26.0,676.0,14,480747.22735674673,6,72.0,0,2005,0,3,8,1,,,5,2,3.0
14.0,196.0,12,480747.22735674673,6,72.0,0,2005,0,3,8,2,,,4,3,0.0
10.0,100.0,7,480747.22735674673,6,72.0,0,2005,0,0,8,2,,,2,3,0.0
8.0,64.0,7,480747.22735674673,6,72.0,0,2005,0,0,8,1,,,2,4,0.0
49.0,2401.0,17,123213.73382624768,2,7.0,0,2005,1,1,6,2,,,6,1,3.0
81.0,6561.0,9,123213.73382624768,2,7.0,0,2005,1,1,3,2,,,3,3,0.0
30.0,900.0,9,213665.43438077634,3,48.0,0,2005,0,3,1,1,,,3,1,2.0
26.0,676.0,12,213665.43438077634,3,48.0,0,2005,0,3,1,2,,,4,2,3.0
6.0,36.0,7,213665.43438077634,3,48.0,0,2005,0,0,2,2,,,2,4,0.0
25.0,625.0,12,462941.77449168207,6,50.0,0,2005,0,3,1,1,,,4,1,2.0
22.0,484.0,0,462941.77449168207,6,50.0,0,2005,0,0,2,2,,,7,1,3.0
22.0,484.0,17,462941.77449168207,6,50.0,0,2005,0,3,1,1,,,6,3,0.0
13.0,169.0,9,462941.77449168207,6,50.0,0,2005,0,0,2,1,,,3,3,0.0
9.0,81.0,7,462941.77449168207,6,50.0,0,2005,0,0,2,1,,,2,4,0.0
23.0,529.0,14,462941.77449168207,6,50.0,0,2005,0,3,1,1,,,5,2,3.0
33.0,1089.0,14,284887.2458410351,4,48.0,0,2005,0,3,1,1,,,5,1,3.0
30.0,900.0,9,284887.2458410351,4,48.0,0,2005,0,3,1,2,,,3,3,0.0
9.0,81.0,7,284887.2458410351,4,48.0,0,2005,0,0,2,1,,,2,4,0.0
54.0,2916.0,12,694412.661737523,5,45.0,0,2005,1,1,9,1,,,4,1,2.0
47.0,2209.0,9,694412.661737523,5,45.0,0,2005,1,1,9,2,,,3,3,0.0
24.0,576.0,17,694412.661737523,5,45.0,0,2005,0,3,1,2,,,6,1,3.0
22.0,484.0,17,694412.661737523,5,45.0,0,2005,0,3,1,2,,,6,1,3.0
20.0,400.0,17,694412.661737523,5,45.0,0,2005,0,3,1,2,,,6,1,3.0
59.0,3481.0,9,89027.26432532347,6,2.0,1,2005,1,1,3,1,,,3,1,2.0
48.0,2304.0,9,89027.26432532347,6,2.0,1,2005,1,1,6,2,,,3,3,0.0
22.0,484.0,12,89027.26432532347,6,2.0,1,2005,0,0,6,2,,,4,3,0.0
13.0,169.0,7,89027.26432532347,6,2.0,1,2005,0,0,6,1,,,2,3,0.0
11.0,121.0,7,89027.26432532347,6,2.0,1,2005,0,0,6,1,,,2,3,0.0
45.0,2025.0,0,1299798.0591497228,5,60.0,0,2005,0,0,4,1,,,7,1,3.0
45.0,2025.0,0,1299798.0591497228,5,60.0,0,2005,0,0,4,2,,,7,1,3.0
17.0,289.0,17,1299798.0591497228,5,60.0,0,2005,0,3,1,2,,,6,3,0.0
16.0,256.0,12,1299798.0591497228,5,60.0,0,2005,0,3,8,2,,,4,3,0.0
13.0,169.0,9,1299798.0591497228,5,60.0,0,2005,0,0,8,2,,,3,3,0.0
44.0,1936.0,12,324059.24214417743,3,40.0,0,2005,1,3,9,1,,,4,1,3.0
45.0,2025.0,12,324059.24214417743,3,40.0,0,2005,1,3,9,2,,,4,3,0.0
83.0,6889.0,9,324059.24214417743,3,40.0,0,2005,1,1,3,2,,,3,3,0.0
42.0,1764.0,9,160249.07578558224,8,63.0,1,2005,0,3,8,1,,,3,1,3.0
44.0,1936.0,12,160249.07578558224,8,63.0,1,2005,0,3,8,2,,,4,3,0.0
21.0,441.0,14,160249.07578558224,8,63.0,1,2005,0,3,8,1,,,5,1,3.0
