"Date","Price","Open","High","Low","Vol.","Change %"
"11/05/2001","847.00","847.00","847.00","847.00","","-0.35%"
"11/02/2001","850.00","850.00","850.00","850.00","","-0.35%"
"11/01/2001","853.00","853.00","853.00","853.00","","-0.93%"
"10/31/2001","861.00","861.00","861.00","861.00","","-1.03%"
"10/30/2001","870.00","870.00","870.00","870.00","","-1.02%"
"10/29/2001","879.00","879.00","879.00","879.00","","-0.57%"
"10/26/2001","884.00","884.00","884.00","884.00","","-0.79%"
"10/25/2001","891.00","891.00","891.00","891.00","","-0.67%"
"10/24/2001","897.00","897.00","897.00","897.00","","-0.66%"
"10/23/2001","903.00","903.00","903.00","903.00","","-0.44%"
"10/22/2001","907.00","907.00","907.00","907.00","","-0.11%"
"10/19/2001","908.00","908.00","908.00","908.00","","0.11%"
"10/18/2001","907.00","907.00","907.00","907.00","","0.22%"
"10/17/2001","905.00","905.00","905.00","905.00","","0.33%"
"10/16/2001","902.00","902.00","902.00","902.00","","0.56%"
"10/15/2001","897.00","897.00","897.00","897.00","","0.45%"
"10/12/2001","893.00","893.00","893.00","893.00","","0.45%"
"10/11/2001","889.00","889.00","889.00","889.00","","0.11%"
"10/10/2001","888.00","888.00","888.00","888.00","","-0.11%"
"10/09/2001","889.00","889.00","889.00","889.00","","-0.45%"
"10/08/2001","893.00","893.00","893.00","893.00","","-0.78%"
"10/05/2001","900.00","900.00","900.00","900.00","","-1.10%"
"10/04/2001","910.00","910.00","910.00","910.00","","-0.76%"
"10/03/2001","917.00","917.00","917.00","917.00","","-0.97%"
"10/02/2001","926.00","926.00","926.00","926.00","","-1.38%"
"10/01/2001","939.00","939.00","939.00","939.00","","-1.37%"
"09/28/2001","952.00","952.00","952.00","952.00","","-1.75%"
"09/27/2001","969.00","969.00","969.00","969.00","","-1.42%"
"09/26/2001","983.00","983.00","983.00","983.00","","-0.81%"
"09/25/2001","991.00","991.00","991.00","991.00","","-0.40%"
"09/24/2001","995.00","995.00","995.00","995.00","","0.00%"
"09/21/2001","995.00","995.00","995.00","995.00","","0.10%"
"09/20/2001","994.00","994.00","994.00","994.00","","0.71%"
"09/19/2001","987.00","987.00","987.00","987.00","","1.33%"
"09/18/2001","974.00","974.00","974.00","974.00","","2.53%"
"09/17/2001","950.00","950.00","950.00","950.00","","1.71%"
"09/14/2001","934.00","934.00","934.00","934.00","","1.08%"
"09/13/2001","924.00","924.00","924.00","924.00","","0.65%"
"09/12/2001","918.00","918.00","918.00","918.00","","1.10%"
"09/11/2001","908.00","908.00","908.00","908.00","","0.67%"
"09/10/2001","902.00","902.00","902.00","902.00","","0.33%"
"09/07/2001","899.00","899.00","899.00","899.00","","0.11%"
"09/06/2001","898.00","898.00","898.00","898.00","","-0.55%"
"09/05/2001","903.00","903.00","903.00","903.00","","-0.77%"
"09/04/2001","910.00","910.00","910.00","910.00","","-0.87%"
"09/03/2001","918.00","918.00","918.00","918.00","","-0.97%"
"08/31/2001","927.00","927.00","927.00","927.00","","-1.28%"
"08/30/2001","939.00","939.00","939.00","939.00","","-1.05%"
"08/29/2001","949.00","949.00","949.00","949.00","","-0.63%"
"08/28/2001","955.00","955.00","955.00","955.00","","-0.62%"
"08/24/2001","961.00","961.00","961.00","961.00","","-0.72%"
"08/23/2001","968.00","968.00","968.00","968.00","","-0.51%"
"08/22/2001","973.00","973.00","973.00","973.00","","-0.31%"
"08/21/2001","976.00","976.00","976.00","976.00","","-0.31%"
"08/20/2001","979.00","979.00","979.00","979.00","","0.10%"
"08/17/2001","978.00","978.00","978.00","978.00","","1.14%"
"08/16/2001","967.00","967.00","967.00","967.00","","0.42%"
"08/15/2001","963.00","963.00","963.00","963.00","","-0.82%"
"08/14/2001","971.00","971.00","971.00","971.00","","-0.41%"
"08/13/2001","975.00","975.00","975.00","975.00","","-0.71%"
"08/10/2001","982.00","982.00","982.00","982.00","","-1.01%"
"08/09/2001","992.00","992.00","992.00","992.00","","-0.90%"
"08/08/2001","1,001.00","1,001.00","1,001.00","1,001.00","","-0.60%"
"08/07/2001","1,007.00","1,007.00","1,007.00","1,007.00","","-0.69%"
"08/06/2001","1,014.00","1,014.00","1,014.00","1,014.00","","-0.69%"
"08/03/2001","1,021.00","1,021.00","1,021.00","1,021.00","","-0.20%"
"08/02/2001","1,023.00","1,023.00","1,023.00","1,023.00","","-1.35%"
"08/01/2001","1,037.00","1,037.00","1,037.00","1,037.00","","-1.14%"
"07/31/2001","1,049.00","1,049.00","1,049.00","1,049.00","","-1.69%"
"07/30/2001","1,067.00","1,067.00","1,067.00","1,067.00","","-1.57%"
"07/27/2001","1,084.00","1,084.00","1,084.00","1,084.00","","-1.63%"
"07/26/2001","1,102.00","1,102.00","1,102.00","1,102.00","","-1.34%"
"07/25/2001","1,117.00","1,117.00","1,117.00","1,117.00","","-1.33%"
"07/24/2001","1,132.00","1,132.00","1,132.00","1,132.00","","-0.53%"
"07/23/2001","1,138.00","1,138.00","1,138.00","1,138.00","","-0.87%"
"07/20/2001","1,148.00","1,148.00","1,148.00","1,148.00","","-1.71%"
"07/19/2001","1,168.00","1,168.00","1,168.00","1,168.00","","-1.85%"
"07/18/2001","1,190.00","1,190.00","1,190.00","1,190.00","","-1.90%"
"07/17/2001","1,213.00","1,213.00","1,213.00","1,213.00","","-1.62%"
"07/16/2001","1,233.00","1,233.00","1,233.00","1,233.00","","-1.83%"
"07/13/2001","1,256.00","1,256.00","1,256.00","1,256.00","","-1.18%"
"07/12/2001","1,271.00","1,271.00","1,271.00","1,271.00","","-1.17%"
"07/11/2001","1,286.00","1,286.00","1,286.00","1,286.00","","-1.30%"
"07/10/2001","1,303.00","1,303.00","1,303.00","1,303.00","","-1.29%"
"07/09/2001","1,320.00","1,320.00","1,320.00","1,320.00","","-0.83%"
"07/06/2001","1,331.00","1,331.00","1,331.00","1,331.00","","-1.19%"
"07/05/2001","1,347.00","1,347.00","1,347.00","1,347.00","","-0.96%"
"07/04/2001","1,360.00","1,360.00","1,360.00","1,360.00","","-1.09%"
"07/03/2001","1,375.00","1,375.00","1,375.00","1,375.00","","-0.36%"
"07/02/2001","1,380.00","1,380.00","1,380.00","1,380.00","","-0.43%"
"06/29/2001","1,386.00","1,386.00","1,386.00","1,386.00","","-0.36%"
"06/28/2001","1,391.00","1,391.00","1,391.00","1,391.00","","-0.14%"
"06/27/2001","1,393.00","1,393.00","1,393.00","1,393.00","","-0.07%"
"06/26/2001","1,394.00","1,394.00","1,394.00","1,394.00","","0.07%"
"06/25/2001","1,393.00","1,393.00","1,393.00","1,393.00","","0.07%"
"06/22/2001","1,392.00","1,392.00","1,392.00","1,392.00","","0.07%"
"06/21/2001","1,391.00","1,391.00","1,391.00","1,391.00","","0.07%"
"06/20/2001","1,390.00","1,390.00","1,390.00","1,390.00","","0.22%"
"06/19/2001","1,387.00","1,387.00","1,387.00","1,387.00","","0.07%"
"06/18/2001","1,386.00","1,386.00","1,386.00","1,386.00","","0.43%"
"06/15/2001","1,380.00","1,380.00","1,380.00","1,380.00","","0.51%"
"06/14/2001","1,373.00","1,373.00","1,373.00","1,373.00","","0.51%"
"06/13/2001","1,366.00","1,366.00","1,366.00","1,366.00","","0.59%"
"06/12/2001","1,358.00","1,358.00","1,358.00","1,358.00","","0.22%"
"06/11/2001","1,355.00","1,355.00","1,355.00","1,355.00","","-0.07%"
"06/08/2001","1,356.00","1,356.00","1,356.00","1,356.00","","0.00%"
"06/07/2001","1,356.00","1,356.00","1,356.00","1,356.00","","-0.29%"
"06/06/2001","1,360.00","1,360.00","1,360.00","1,360.00","","-0.44%"
"06/05/2001","1,366.00","1,366.00","1,366.00","1,366.00","","-0.44%"
"06/04/2001","1,372.00","1,372.00","1,372.00","1,372.00","","-0.72%"
"06/01/2001","1,382.00","1,382.00","1,382.00","1,382.00","","-0.50%"
"05/31/2001","1,389.00","1,389.00","1,389.00","1,389.00","","-0.79%"
"05/30/2001","1,400.00","1,400.00","1,400.00","1,400.00","","-0.57%"
"05/29/2001","1,408.00","1,408.00","1,408.00","1,408.00","","-0.56%"
"05/25/2001","1,416.00","1,416.00","1,416.00","1,416.00","","-0.49%"
"05/24/2001","1,423.00","1,423.00","1,423.00","1,423.00","","-0.70%"
"05/23/2001","1,433.00","1,433.00","1,433.00","1,433.00","","-0.62%"
"05/22/2001","1,442.00","1,442.00","1,442.00","1,442.00","","-0.69%"
"05/21/2001","1,452.00","1,452.00","1,452.00","1,452.00","","-0.62%"
"05/18/2001","1,461.00","1,461.00","1,461.00","1,461.00","","-0.34%"
"05/17/2001","1,466.00","1,466.00","1,466.00","1,466.00","","-0.48%"
"05/16/2001","1,473.00","1,473.00","1,473.00","1,473.00","","-0.41%"
"05/15/2001","1,479.00","1,479.00","1,479.00","1,479.00","","-0.14%"
"05/14/2001","1,481.00","1,481.00","1,481.00","1,481.00","","0.20%"
"05/11/2001","1,478.00","1,478.00","1,478.00","1,478.00","","0.41%"
"05/10/2001","1,472.00","1,472.00","1,472.00","1,472.00","","0.48%"
"05/09/2001","1,465.00","1,465.00","1,465.00","1,465.00","","0.34%"
"05/08/2001","1,460.00","1,460.00","1,460.00","1,460.00","","0.27%"
"05/04/2001","1,456.00","1,456.00","1,456.00","1,456.00","","0.14%"
"05/03/2001","1,454.00","1,454.00","1,454.00","1,454.00","","0.07%"
"05/02/2001","1,453.00","1,453.00","1,453.00","1,453.00","","0.00%"
"05/01/2001","1,453.00","1,453.00","1,453.00","1,453.00","","-0.41%"
"04/30/2001","1,459.00","1,459.00","1,459.00","1,459.00","","-0.14%"
"04/27/2001","1,461.00","1,461.00","1,461.00","1,461.00","","-0.14%"
"04/26/2001","1,463.00","1,463.00","1,463.00","1,463.00","","0.07%"
"04/25/2001","1,462.00","1,462.00","1,462.00","1,462.00","","0.14%"
"04/24/2001","1,460.00","1,460.00","1,460.00","1,460.00","","-0.14%"
"04/23/2001","1,462.00","1,462.00","1,462.00","1,462.00","","0.62%"
"04/20/2001","1,453.00","1,453.00","1,453.00","1,453.00","","0.83%"
"04/19/2001","1,441.00","1,441.00","1,441.00","1,441.00","","0.63%"
"04/18/2001","1,432.00","1,432.00","1,432.00","1,432.00","","0.21%"
"04/17/2001","1,429.00","1,429.00","1,429.00","1,429.00","","0.00%"
"04/12/2001","1,429.00","1,429.00","1,429.00","1,429.00","","0.07%"
"04/11/2001","1,428.00","1,428.00","1,428.00","1,428.00","","0.00%"
"04/10/2001","1,428.00","1,428.00","1,428.00","1,428.00","","0.07%"
"04/09/2001","1,427.00","1,427.00","1,427.00","1,427.00","","0.00%"
"04/06/2001","1,427.00","1,427.00","1,427.00","1,427.00","","0.21%"
"04/05/2001","1,424.00","1,424.00","1,424.00","1,424.00","","0.07%"
"04/04/2001","1,423.00","1,423.00","1,423.00","1,423.00","","-0.07%"
"04/03/2001","1,424.00","1,424.00","1,424.00","1,424.00","","-0.42%"
"04/02/2001","1,430.00","1,430.00","1,430.00","1,430.00","","-0.56%"
"03/30/2001","1,438.00","1,438.00","1,438.00","1,438.00","","-0.96%"
"03/29/2001","1,452.00","1,452.00","1,452.00","1,452.00","","-1.09%"
"03/28/2001","1,468.00","1,468.00","1,468.00","1,468.00","","-1.21%"
"03/27/2001","1,486.00","1,486.00","1,486.00","1,486.00","","-0.67%"
"03/26/2001","1,496.00","1,496.00","1,496.00","1,496.00","","-0.40%"
"03/23/2001","1,502.00","1,502.00","1,502.00","1,502.00","","-0.20%"
"03/22/2001","1,505.00","1,505.00","1,505.00","1,505.00","","-0.20%"
"03/21/2001","1,508.00","1,508.00","1,508.00","1,508.00","","0.00%"
"03/20/2001","1,508.00","1,508.00","1,508.00","1,508.00","","0.00%"
"03/19/2001","1,508.00","1,508.00","1,508.00","1,508.00","","0.13%"
"03/16/2001","1,506.00","1,506.00","1,506.00","1,506.00","","0.27%"
"03/15/2001","1,502.00","1,502.00","1,502.00","1,502.00","","0.33%"
"03/14/2001","1,497.00","1,497.00","1,497.00","1,497.00","","0.27%"
"03/13/2001","1,493.00","1,493.00","1,493.00","1,493.00","","-0.20%"
"03/12/2001","1,496.00","1,496.00","1,496.00","1,496.00","","-0.27%"
"03/09/2001","1,500.00","1,500.00","1,500.00","1,500.00","","-0.73%"
"03/08/2001","1,511.00","1,511.00","1,511.00","1,511.00","","-0.59%"
"03/07/2001","1,520.00","1,520.00","1,520.00","1,520.00","","-0.46%"
"03/06/2001","1,527.00","1,527.00","1,527.00","1,527.00","","-0.65%"
"03/05/2001","1,537.00","1,537.00","1,537.00","1,537.00","","0.00%"
"03/02/2001","1,537.00","1,537.00","1,537.00","1,537.00","","-0.07%"
"03/01/2001","1,538.00","1,538.00","1,538.00","1,538.00","","0.07%"
"02/28/2001","1,537.00","1,537.00","1,537.00","1,537.00","","0.39%"
"02/27/2001","1,531.00","1,531.00","1,531.00","1,531.00","","0.59%"
"02/26/2001","1,522.00","1,522.00","1,522.00","1,522.00","","0.79%"
"02/23/2001","1,510.00","1,510.00","1,510.00","1,510.00","","0.60%"
"02/22/2001","1,501.00","1,501.00","1,501.00","1,501.00","","0.87%"
"02/21/2001","1,488.00","1,488.00","1,488.00","1,488.00","","0.74%"
"02/20/2001","1,477.00","1,477.00","1,477.00","1,477.00","","0.54%"
"02/19/2001","1,469.00","1,469.00","1,469.00","1,469.00","","0.55%"
"02/16/2001","1,461.00","1,461.00","1,461.00","1,461.00","","0.55%"
"02/15/2001","1,453.00","1,453.00","1,453.00","1,453.00","","0.48%"
"02/14/2001","1,446.00","1,446.00","1,446.00","1,446.00","","0.07%"
"02/13/2001","1,445.00","1,445.00","1,445.00","1,445.00","","0.00%"
"02/12/2001","1,445.00","1,445.00","1,445.00","1,445.00","","-0.28%"
"02/09/2001","1,449.00","1,449.00","1,449.00","1,449.00","","-0.41%"
"02/08/2001","1,455.00","1,455.00","1,455.00","1,455.00","","-0.41%"
"02/07/2001","1,461.00","1,461.00","1,461.00","1,461.00","","-0.75%"
"02/06/2001","1,472.00","1,472.00","1,472.00","1,472.00","","-0.54%"
"02/05/2001","1,480.00","1,480.00","1,480.00","1,480.00","","-0.54%"
"02/02/2001","1,488.00","1,488.00","1,488.00","1,488.00","","-0.33%"
"02/01/2001","1,493.00","1,493.00","1,493.00","1,493.00","","-0.73%"
"01/31/2001","1,504.00","1,504.00","1,504.00","1,504.00","","-0.66%"
"01/30/2001","1,514.00","1,514.00","1,514.00","1,514.00","","-0.59%"
"01/29/2001","1,523.00","1,523.00","1,523.00","1,523.00","","-0.33%"
"01/26/2001","1,528.00","1,528.00","1,528.00","1,528.00","","-0.59%"
"01/25/2001","1,537.00","1,537.00","1,537.00","1,537.00","","-0.39%"
"01/24/2001","1,543.00","1,543.00","1,543.00","1,543.00","","-0.58%"
"01/23/2001","1,552.00","1,552.00","1,552.00","1,552.00","","-0.45%"
"01/22/2001","1,559.00","1,559.00","1,559.00","1,559.00","","-0.45%"
"01/19/2001","1,566.00","1,566.00","1,566.00","1,566.00","","-0.06%"
"01/18/2001","1,567.00","1,567.00","1,567.00","1,567.00","","-0.38%"
"01/17/2001","1,573.00","1,573.00","1,573.00","1,573.00","","-0.38%"
"01/16/2001","1,579.00","1,579.00","1,579.00","1,579.00","","-0.13%"
"01/15/2001","1,581.00","1,581.00","1,581.00","1,581.00","","-0.06%"
"01/12/2001","1,582.00","1,582.00","1,582.00","1,582.00","","-0.32%"
"01/11/2001","1,587.00","1,587.00","1,587.00","1,587.00","","-0.31%"
"01/10/2001","1,592.00","1,592.00","1,592.00","1,592.00","","-0.06%"
"01/09/2001","1,593.00","1,593.00","1,593.00","1,593.00","","0.13%"
"01/08/2001","1,591.00","1,591.00","1,591.00","1,591.00","","0.00%"
"01/05/2001","1,591.00","1,591.00","1,591.00","1,591.00","","-0.19%"
"01/04/2001","1,594.00","1,594.00","1,594.00","1,594.00","","-0.13%"
"01/03/2001","1,596.00","1,596.00","1,596.00","1,596.00","","-0.19%"
"01/02/2001","1,599.00","1,599.00","1,599.00","1,599.00","","0.00%"
"12/29/2000","1,599.00","1,599.00","1,599.00","1,599.00","","0.06%"
"12/28/2000","1,598.00","1,598.00","1,598.00","1,598.00","","-0.13%"
"12/27/2000","1,600.00","1,600.00","1,600.00","1,600.00","","0.13%"
"12/22/2000","1,598.00","1,598.00","1,598.00","1,598.00","","0.13%"
"12/21/2000","1,596.00","1,596.00","1,596.00","1,596.00","","0.25%"
"12/20/2000","1,592.00","1,592.00","1,592.00","1,592.00","","0.25%"
"12/19/2000","1,588.00","1,588.00","1,588.00","1,588.00","","0.25%"
"12/18/2000","1,584.00","1,584.00","1,584.00","1,584.00","","0.13%"
"12/15/2000","1,582.00","1,582.00","1,582.00","1,582.00","","0.06%"
"12/14/2000","1,581.00","1,581.00","1,581.00","1,581.00","","-0.38%"
"12/13/2000","1,587.00","1,587.00","1,587.00","1,587.00","","-0.69%"
"12/12/2000","1,598.00","1,598.00","1,598.00","1,598.00","","-0.99%"
"12/11/2000","1,614.00","1,614.00","1,614.00","1,614.00","","-0.43%"
"12/08/2000","1,621.00","1,621.00","1,621.00","1,621.00","","-0.73%"
"12/07/2000","1,633.00","1,633.00","1,633.00","1,633.00","","-0.37%"
"12/06/2000","1,639.00","1,639.00","1,639.00","1,639.00","","-0.49%"
"12/05/2000","1,647.00","1,647.00","1,647.00","1,647.00","","-0.60%"
"12/04/2000","1,657.00","1,657.00","1,657.00","1,657.00","","-0.42%"
"12/01/2000","1,664.00","1,664.00","1,664.00","1,664.00","","-0.48%"
"11/30/2000","1,672.00","1,672.00","1,672.00","1,672.00","","-0.36%"
"11/29/2000","1,678.00","1,678.00","1,678.00","1,678.00","","-0.30%"
"11/28/2000","1,683.00","1,683.00","1,683.00","1,683.00","","-0.30%"
"11/27/2000","1,688.00","1,688.00","1,688.00","1,688.00","","-0.18%"
"11/24/2000","1,691.00","1,691.00","1,691.00","1,691.00","","-0.12%"
"11/23/2000","1,693.00","1,693.00","1,693.00","1,693.00","","-0.18%"
"11/22/2000","1,696.00","1,696.00","1,696.00","1,696.00","","-0.29%"
"11/21/2000","1,701.00","1,701.00","1,701.00","1,701.00","","-0.41%"
"11/20/2000","1,708.00","1,708.00","1,708.00","1,708.00","","-0.18%"
"11/17/2000","1,711.00","1,711.00","1,711.00","1,711.00","","-0.29%"
"11/16/2000","1,716.00","1,716.00","1,716.00","1,716.00","","-0.41%"
"11/15/2000","1,723.00","1,723.00","1,723.00","1,723.00","","-0.52%"
"11/14/2000","1,732.00","1,732.00","1,732.00","1,732.00","","-0.57%"
"11/13/2000","1,742.00","1,742.00","1,742.00","1,742.00","","-0.29%"
"11/10/2000","1,747.00","1,747.00","1,747.00","1,747.00","","-0.29%"
"11/09/2000","1,752.00","1,752.00","1,752.00","1,752.00","","-0.23%"
"11/08/2000","1,756.00","1,756.00","1,756.00","1,756.00","","-0.17%"
"11/07/2000","1,759.00","1,759.00","1,759.00","1,759.00","","-0.11%"
"11/06/2000","1,761.00","1,761.00","1,761.00","1,761.00","","-0.06%"
"11/03/2000","1,762.00","1,762.00","1,762.00","1,762.00","","0.06%"
"11/02/2000","1,761.00","1,761.00","1,761.00","1,761.00","","0.11%"
"11/01/2000","1,759.00","1,759.00","1,759.00","1,759.00","","0.00%"
"10/31/2000","1,759.00","1,759.00","1,759.00","1,759.00","","0.06%"
"10/30/2000","1,758.00","1,758.00","1,758.00","1,758.00","","0.11%"
"10/27/2000","1,756.00","1,756.00","1,756.00","1,756.00","","0.11%"
"10/26/2000","1,754.00","1,754.00","1,754.00","1,754.00","","0.17%"
"10/25/2000","1,751.00","1,751.00","1,751.00","1,751.00","","0.17%"
"10/24/2000","1,748.00","1,748.00","1,748.00","1,748.00","","0.23%"
"10/23/2000","1,744.00","1,744.00","1,744.00","1,744.00","","0.23%"
"10/20/2000","1,740.00","1,740.00","1,740.00","1,740.00","","0.23%"
"10/19/2000","1,736.00","1,736.00","1,736.00","1,736.00","","0.23%"
"10/18/2000","1,732.00","1,732.00","1,732.00","1,732.00","","0.29%"
"10/17/2000","1,727.00","1,727.00","1,727.00","1,727.00","","0.17%"
"10/16/2000","1,724.00","1,724.00","1,724.00","1,724.00","","0.17%"
"10/13/2000","1,721.00","1,721.00","1,721.00","1,721.00","","0.17%"
"10/12/2000","1,718.00","1,718.00","1,718.00","1,718.00","","0.00%"
"10/11/2000","1,718.00","1,718.00","1,718.00","1,718.00","","-0.06%"
"10/10/2000","1,719.00","1,719.00","1,719.00","1,719.00","","0.00%"
"10/09/2000","1,719.00","1,719.00","1,719.00","1,719.00","","-0.06%"
"10/06/2000","1,720.00","1,720.00","1,720.00","1,720.00","","-0.06%"
"10/05/2000","1,721.00","1,721.00","1,721.00","1,721.00","","-0.29%"
"10/04/2000","1,726.00","1,726.00","1,726.00","1,726.00","","-0.17%"
"10/03/2000","1,729.00","1,729.00","1,729.00","1,729.00","","-0.35%"
"10/02/2000","1,735.00","1,735.00","1,735.00","1,735.00","","-0.23%"
"09/29/2000","1,739.00","1,739.00","1,739.00","1,739.00","","0.12%"
"09/28/2000","1,737.00","1,737.00","1,737.00","1,737.00","","-0.06%"
"09/27/2000","1,738.00","1,738.00","1,738.00","1,738.00","","-0.06%"
"09/26/2000","1,739.00","1,739.00","1,739.00","1,739.00","","-0.06%"
"09/25/2000","1,740.00","1,740.00","1,740.00","1,740.00","","0.12%"
"09/22/2000","1,738.00","1,738.00","1,738.00","1,738.00","","0.06%"
"09/21/2000","1,737.00","1,737.00","1,737.00","1,737.00","","0.29%"
"09/20/2000","1,732.00","1,732.00","1,732.00","1,732.00","","0.41%"
"09/19/2000","1,725.00","1,725.00","1,725.00","1,725.00","","0.35%"
"09/18/2000","1,719.00","1,719.00","1,719.00","1,719.00","","0.29%"
"09/15/2000","1,714.00","1,714.00","1,714.00","1,714.00","","0.18%"
"09/14/2000","1,711.00","1,711.00","1,711.00","1,711.00","","0.18%"
"09/13/2000","1,708.00","1,708.00","1,708.00","1,708.00","","0.18%"
"09/12/2000","1,705.00","1,705.00","1,705.00","1,705.00","","0.24%"
"09/11/2000","1,701.00","1,701.00","1,701.00","1,701.00","","0.29%"
"09/08/2000","1,696.00","1,696.00","1,696.00","1,696.00","","0.41%"
"09/07/2000","1,689.00","1,689.00","1,689.00","1,689.00","","0.78%"
"09/06/2000","1,676.00","1,676.00","1,676.00","1,676.00","","0.30%"
"09/05/2000","1,671.00","1,671.00","1,671.00","1,671.00","","0.30%"
"09/04/2000","1,666.00","1,666.00","1,666.00","1,666.00","","0.30%"
"09/01/2000","1,661.00","1,661.00","1,661.00","1,661.00","","0.54%"
"08/31/2000","1,652.00","1,652.00","1,652.00","1,652.00","","0.43%"
"08/30/2000","1,645.00","1,645.00","1,645.00","1,645.00","","0.24%"
