CODUSU,NRO_HOGAR,COMPONENTE,CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_INAC,IPCF,ITF,P21,CAT_OCUP,PP03J,ANO,HOGAR_ID,ADULTO_EQUIVALENTE,AD_EQUIV_HOGAR,INGRESO_NECESARIO,pobre
218027  ,1.0,1.0,1,61,,,5,1,0.0,570.0,2280.0,750.0,3.0,No,2005,218027  _1.0,0.83,3.02,619.3113999999999,0
218027  ,1.0,2.0,2,61,,,5,3,4.0,570.0,2280.0,0.0,0.0,0.0,2005,218027  _1.0,0.67,3.02,619.3113999999999,0
218027  ,1.0,3.0,2,29,,,7,1,0.0,570.0,2280.0,400.0,3.0,No,2005,218027  _1.0,0.76,3.02,619.3113999999999,0
218027  ,1.0,4.0,2,27,,,7,1,0.0,570.0,2280.0,280.0,3.0,No,2005,218027  _1.0,0.76,3.02,619.3113999999999,0
218295  ,1.0,1.0,2,70,,,5,3,1.0,139.6,698.0,0.0,0.0,0.0,2005,218295  _1.0,0.67,4.12,844.8884,1
218295  ,1.0,2.0,1,41,,,3,3,1.0,139.6,698.0,0.0,0.0,0.0,2005,218295  _1.0,1.0,4.12,844.8884,1
218295  ,1.0,3.0,2,44,,,5,2,0.0,139.6,698.0,0.0,3.0,0.0,2005,218295  _1.0,0.77,4.12,844.8884,1
218295  ,1.0,4.0,1,15,,,4,3,3.0,139.6,698.0,0.0,0.0,0.0,2005,218295  _1.0,1.0,4.12,844.8884,1
218295  ,1.0,5.0,1,8,,,2,4,3.0,139.6,698.0,0.0,0.0,0.0,2005,218295  _1.0,0.68,4.12,844.8884,1
218449  ,1.0,1.0,2,91,,,7,3,1.0,836.0,2508.0,0.0,0.0,0.0,2005,218449  _1.0,0.63,2.2800000000000002,467.55960000000005,0
218449  ,1.0,2.0,2,85,,,5,3,1.0,836.0,2508.0,0.0,0.0,0.0,2005,218449  _1.0,0.63,2.2800000000000002,467.55960000000005,0
218449  ,1.0,3.0,1,23,,,6,1,0.0,836.0,2508.0,400.0,3.0,No,2005,218449  _1.0,1.02,2.2800000000000002,467.55960000000005,0
218935  ,1.0,1.0,1,52,,,7,1,0.0,732.0,3660.0,3000.0,1.0,No,2005,218935  _1.0,1.0,4.5600000000000005,935.1192000000001,0
218935  ,1.0,2.0,2,51,,,7,1,0.0,732.0,3660.0,460.0,3.0,No,2005,218935  _1.0,0.76,4.5600000000000005,935.1192000000001,0
218935  ,1.0,3.0,1,23,,,7,1,0.0,732.0,3660.0,0.0,3.0,No,2005,218935  _1.0,1.02,4.5600000000000005,935.1192000000001,0
218935  ,1.0,4.0,2,21,,,6,2,0.0,732.0,3660.0,0.0,3.0,0.0,2005,218935  _1.0,0.76,4.5600000000000005,935.1192000000001,0
218935  ,1.0,5.0,1,20,,,6,2,0.0,732.0,3660.0,0.0,0.0,0.0,2005,218935  _1.0,1.02,4.5600000000000005,935.1192000000001,0
218965  ,1.0,1.0,1,65,,,7,1,0.0,1243.0,2486.0,1086.0,3.0,No,2005,218965  _1.0,0.83,1.5,307.605,0
218965  ,1.0,2.0,2,63,,,6,3,4.0,1243.0,2486.0,0.0,0.0,0.0,2005,218965  _1.0,0.67,1.5,307.605,0
219249  ,1.0,1.0,1,47,,,7,1,0.0,3425.0,13700.0,6000.0,3.0,No,2005,219249  _1.0,1.0,3.25,666.4775,0
219249  ,1.0,2.0,2,45,,,7,1,0.0,3425.0,13700.0,5200.0,3.0,No,2005,219249  _1.0,0.77,3.25,666.4775,0
219249  ,1.0,3.0,1,11,,,2,3,3.0,3425.0,13700.0,0.0,0.0,0.0,2005,219249  _1.0,0.82,3.25,666.4775,0
219249  ,1.0,4.0,2,7,,,2,4,3.0,3425.0,13700.0,0.0,0.0,0.0,2005,219249  _1.0,0.66,3.25,666.4775,0
219526  ,1.0,1.0,1,52,,,6,1,0.0,966.6666666666666,2900.0,600.0,2.0,Sí,2005,219526  _1.0,1.0,2.3200000000000003,475.76240000000007,0
219526  ,1.0,2.0,2,40,,,5,1,0.0,966.6666666666666,2900.0,1500.0,2.0,No,2005,219526  _1.0,0.77,2.3200000000000003,475.76240000000007,0
219526  ,1.0,3.0,2,4,,,1,4,5.0,966.6666666666666,2900.0,0.0,0.0,0.0,2005,219526  _1.0,0.55,2.3200000000000003,475.76240000000007,0
219607  ,1.0,1.0,1,77,,,2,3,1.0,133.33333333333334,400.0,0.0,0.0,0.0,2005,219607  _1.0,0.74,2.18,447.05260000000004,1
219607  ,1.0,2.0,2,74,,,3,3,4.0,133.33333333333334,400.0,0.0,0.0,0.0,2005,219607  _1.0,0.67,2.18,447.05260000000004,1
219607  ,1.0,3.0,2,44,,,4,3,4.0,133.33333333333334,400.0,0.0,0.0,0.0,2005,219607  _1.0,0.77,2.18,447.05260000000004,1
219849  ,1.0,1.0,1,45,,,5,1,0.0,800.0,3200.0,1800.0,3.0,No,2005,219849  _1.0,1.0,3.08,631.6156,0
219849  ,1.0,2.0,2,39,,,5,1,0.0,800.0,3200.0,1400.0,3.0,No,2005,219849  _1.0,0.77,3.08,631.6156,0
219849  ,1.0,3.0,2,4,,,1,4,5.0,800.0,3200.0,0.0,0.0,0.0,2005,219849  _1.0,0.55,3.08,631.6156,0
219849  ,1.0,4.0,2,18,,,5,2,0.0,800.0,3200.0,0.0,0.0,0.0,2005,219849  _1.0,0.76,3.08,631.6156,0
220225  ,2.0,1.0,2,54,,,7,1,0.0,500.0,500.0,500.0,2.0,Sí,2005,220225  _2.0,0.76,0.76,155.8532,0
220312  ,1.0,1.0,1,81,,,7,3,1.0,1333.3333333333333,4000.0,0.0,0.0,0.0,2005,220312  _1.0,0.74,2.56,524.9792,0
220312  ,1.0,2.0,1,35,,,6,1,0.0,1333.3333333333333,4000.0,2000.0,3.0,No,2005,220312  _1.0,1.0,2.56,524.9792,0
220312  ,1.0,3.0,1,11,,,2,3,3.0,1333.3333333333333,4000.0,0.0,0.0,0.0,2005,220312  _1.0,0.82,2.56,524.9792,0
220866  ,1.0,1.0,1,57,,,4,1,0.0,433.3333333333333,1300.0,600.0,3.0,No,2005,220866  _1.0,1.0,2.7800000000000002,570.0946,0
220866  ,1.0,2.0,2,53,,,3,3,4.0,433.3333333333333,1300.0,0.0,0.0,0.0,2005,220866  _1.0,0.76,2.7800000000000002,570.0946,0
220866  ,1.0,3.0,1,25,,,6,1,0.0,433.3333333333333,1300.0,700.0,3.0,No,2005,220866  _1.0,1.02,2.7800000000000002,570.0946,0
220885  ,1.0,1.0,2,39,,,7,1,0.0,650.0,1300.0,800.0,2.0,No,2005,220885  _1.0,0.77,1.51,309.65569999999997,0
220885  ,1.0,2.0,2,12,,,2,3,3.0,650.0,1300.0,0.0,0.0,0.0,2005,220885  _1.0,0.74,1.51,309.65569999999997,0
220961  ,1.0,1.0,1,25,,,7,1,0.0,1350.0,2700.0,1500.0,3.0,No,2005,220961  _1.0,1.02,1.78,365.0246,0
220961  ,1.0,2.0,2,22,,,6,1,0.0,1350.0,2700.0,600.0,3.0,No,2005,220961  _1.0,0.76,1.78,365.0246,0
221127  ,1.0,1.0,1,51,,,5,1,0.0,412.5,1650.0,1500.0,2.0,No,2005,221127  _1.0,1.0,3.8,779.266,0
221127  ,1.0,2.0,2,53,,,5,3,4.0,412.5,1650.0,0.0,0.0,0.0,2005,221127  _1.0,0.76,3.8,779.266,0
221127  ,1.0,3.0,1,22,,,6,2,0.0,412.5,1650.0,0.0,3.0,0.0,2005,221127  _1.0,1.02,3.8,779.266,0
221127  ,1.0,4.0,1,19,,,5,1,0.0,412.5,1650.0,150.0,2.0,No,2005,221127  _1.0,1.02,3.8,779.266,0
221693  ,2.0,1.0,2,23,,,7,1,0.0,1400.0,2800.0,600.0,3.0,Sí,2005,221693  _2.0,0.76,1.78,365.0246,0
221693  ,2.0,2.0,1,27,,,4,1,0.0,1400.0,2800.0,1200.0,3.0,No,2005,221693  _2.0,1.02,1.78,365.0246,0
222368  ,1.0,1.0,1,46,,,5,1,0.0,433.3333333333333,1300.0,700.0,1.0,No,2005,222368  _1.0,1.0,3.06,627.5142,0
222368  ,1.0,2.0,1,20,,,6,1,0.0,433.3333333333333,1300.0,600.0,3.0,No,2005,222368  _1.0,1.02,3.06,627.5142,0
222368  ,1.0,3.0,1,17,,,5,3,4.0,433.3333333333333,1300.0,0.0,0.0,0.0,2005,222368  _1.0,1.04,3.06,627.5142,0
222384  ,1.0,1.0,1,76,,,4,1,0.0,497.5,995.0,500.0,3.0,No,2005,222384  _1.0,0.74,1.4100000000000001,289.1487,0
222384  ,1.0,2.0,2,74,,,5,3,4.0,497.5,995.0,0.0,0.0,0.0,2005,222384  _1.0,0.67,1.4100000000000001,289.1487,0
222536  ,1.0,1.0,2,56,,,3,3,1.0,305.0,610.0,0.0,0.0,0.0,2005,222536  _1.0,0.76,1.6600000000000001,340.4162,0
222536  ,1.0,2.0,1,13,,,4,3,3.0,305.0,610.0,0.0,0.0,0.0,2005,222536  _1.0,0.9,1.6600000000000001,340.4162,0
222540  ,1.0,1.0,2,90,,,4,3,1.0,1330.0,1330.0,0.0,0.0,0.0,2005,222540  _1.0,0.63,0.63,129.1941,0
222789  ,1.0,1.0,1,82,,,6,3,1.0,300.0,600.0,0.0,0.0,0.0,2005,222789  _1.0,0.74,1.37,280.9459,0
222789  ,1.0,2.0,2,80,,,5,3,4.0,300.0,600.0,0.0,0.0,0.0,2005,222789  _1.0,0.63,1.37,280.9459,0
223033  ,1.0,1.0,1,45,,,4,1,0.0,750.0,1500.0,800.0,3.0,No,2005,223033  _1.0,1.0,1.76,360.9232,0
223033  ,1.0,2.0,2,48,,,6,1,0.0,750.0,1500.0,700.0,3.0,Sí,2005,223033  _1.0,0.76,1.76,360.9232,0
223071  ,1.0,1.0,1,49,,,4,3,2.0,300.0,1200.0,0.0,0.0,0.0,2005,223071  _1.0,1.0,3.29,674.6803,0
223071  ,1.0,2.0,2,41,,,2,1,0.0,300.0,1200.0,500.0,2.0,No,2005,223071  _1.0,0.77,3.29,674.6803,0
223071  ,1.0,3.0,2,21,,,6,1,0.0,300.0,1200.0,100.0,2.0,Sí,2005,223071  _1.0,0.76,3.29,674.6803,0
223071  ,1.0,4.0,2,23,,,4,1,0.0,300.0,1200.0,100.0,2.0,Sí,2005,223071  _1.0,0.76,3.29,674.6803,0
223359  ,1.0,1.0,2,36,,,7,1,0.0,850.0,850.0,850.0,3.0,No,2005,223359  _1.0,0.77,0.77,157.9039,0
223490  ,1.0,1.0,1,56,,,3,1,0.0,325.0,650.0,650.0,3.0,No,2005,223490  _1.0,1.0,1.76,360.9232,0
223490  ,1.0,2.0,2,58,,,3,3,4.0,325.0,650.0,0.0,0.0,0.0,2005,223490  _1.0,0.76,1.76,360.9232,0
223505  ,1.0,1.0,1,42,,,7,2,0.0,1093.3333333333333,3280.0,0.0,2.0,0.0,2005,223505  _1.0,1.0,2.2800000000000002,467.55960000000005,0
223505  ,1.0,2.0,2,42,,,7,1,0.0,1093.3333333333333,3280.0,2000.0,3.0,No,2005,223505  _1.0,0.77,2.2800000000000002,467.55960000000005,0
223505  ,1.0,3.0,1,3,,,1,4,5.0,1093.3333333333333,3280.0,0.0,0.0,0.0,2005,223505  _1.0,0.51,2.2800000000000002,467.55960000000005,0
223789  ,1.0,1.0,2,74,,,3,3,1.0,580.0,580.0,0.0,0.0,0.0,2005,223789  _1.0,0.67,0.67,137.39690000000002,0
223955  ,1.0,1.0,2,91,,,3,3,1.0,590.0,590.0,0.0,0.0,0.0,2005,223955  _1.0,0.63,0.63,129.1941,0
223955  ,2.0,Servicio doméstico en hogares,2,38,,,5,1,0.0,750.0,750.0,500.0,3.0,No,2005,223955  _2.0,0.77,0.77,157.9039,0
223977  ,1.0,1.0,2,79,,,3,3,1.0,2180.0,2180.0,0.0,0.0,0.0,2005,223977  _1.0,0.63,0.63,129.1941,0
224013  ,1.0,1.0,1,71,,,7,3,1.0,933.3333333333334,2800.0,0.0,0.0,0.0,2005,224013  _1.0,0.83,2.5,512.675,0
224013  ,1.0,2.0,2,63,,,4,3,4.0,933.3333333333334,2800.0,0.0,0.0,0.0,2005,224013  _1.0,0.67,2.5,512.675,0
224013  ,1.0,3.0,1,39,,,7,1,0.0,933.3333333333334,2800.0,0.0,3.0,Sí,2005,224013  _1.0,1.0,2.5,512.675,0
224475  ,1.0,1.0,1,31,,,4,1,0.0,300.0,1200.0,600.0,3.0,No,2005,224475  _1.0,1.0,2.87,588.5509,0
224475  ,1.0,2.0,2,29,,,5,1,0.0,300.0,1200.0,600.0,3.0,No,2005,224475  _1.0,0.76,2.87,588.5509,0
224475  ,1.0,3.0,1,5,,,1,4,5.0,300.0,1200.0,0.0,0.0,0.0,2005,224475  _1.0,0.6,2.87,588.5509,0
224475  ,1.0,4.0,1,3,,,1,4,5.0,300.0,1200.0,0.0,0.0,0.0,2005,224475  _1.0,0.51,2.87,588.5509,0
224844  ,1.0,1.0,1,71,,,2,3,1.0,563.5,1127.0,0.0,0.0,0.0,2005,224844  _1.0,0.83,1.5,307.605,0
224844  ,1.0,2.0,2,71,,,2,3,1.0,563.5,1127.0,0.0,0.0,0.0,2005,224844  _1.0,0.67,1.5,307.605,0
224850  ,1.0,1.0,1,35,,,5,1,0.0,604.0,1812.0,1100.0,3.0,No,2005,224850  _1.0,1.0,2.62,537.2834,0
224850  ,1.0,2.0,2,39,,,5,1,0.0,604.0,1812.0,150.0,3.0,No,2005,224850  _1.0,0.77,2.62,537.2834,0
224850  ,1.0,3.0,1,12,,,2,3,3.0,604.0,1812.0,0.0,0.0,0.0,2005,224850  _1.0,0.85,2.62,537.2834,0
224902  ,1.0,1.0,1,36,,,6,1,0.0,247.5,990.0,800.0,3.0,Sí,2005,224902  _1.0,1.0,2.92,598.8044,0
224902  ,1.0,2.0,2,40,,,7,1,0.0,247.5,990.0,190.0,2.0,Sí,2005,224902  _1.0,0.77,2.92,598.8044,0
224902  ,1.0,4.0,2,5,,,2,4,5.0,247.5,990.0,0.0,0.0,0.0,2005,224902  _1.0,0.6,2.92,598.8044,0
224902  ,1.0,5.0,2,4,,,1,4,5.0,247.5,990.0,0.0,0.0,0.0,2005,224902  _1.0,0.55,2.92,598.8044,0
224976  ,1.0,1.0,2,31,,,6,1,0.0,500.0,500.0,500.0,3.0,Sí,2005,224976  _1.0,0.77,0.77,157.9039,0
224985  ,1.0,1.0,1,44,,,7,1,0.0,320.0,1600.0,1200.0,3.0,No,2005,224985  _1.0,1.0,3.6,738.252,0
224985  ,1.0,2.0,2,36,,,7,3,4.0,320.0,1600.0,0.0,0.0,0.0,2005,224985  _1.0,0.77,3.6,738.252,0
224985  ,1.0,3.0,2,8,,,2,4,3.0,320.0,1600.0,0.0,0.0,0.0,2005,224985  _1.0,0.68,3.6,738.252,0
224985  ,1.0,4.0,2,6,,,2,4,3.0,320.0,1600.0,0.0,0.0,0.0,2005,224985  _1.0,0.64,3.6,738.252,0
224985  ,1.0,5.0,2,3,,,1,4,5.0,320.0,1600.0,0.0,0.0,0.0,2005,224985  _1.0,0.51,3.6,738.252,0
225284  ,1.0,1.0,1,75,,,7,3,1.0,1250.0,2500.0,0.0,0.0,0.0,2005,225284  _1.0,0.83,2.87,588.5509,0
225284  ,1.0,1.0,1,75,,,7,3,1.0,1250.0,2500.0,0.0,0.0,0.0,2005,225284  _1.0,0.74,2.87,588.5509,0
225284  ,1.0,2.0,2,75,,,5,3,1.0,1250.0,2500.0,0.0,0.0,0.0,2005,225284  _1.0,0.67,2.87,588.5509,0
225284  ,1.0,2.0,2,75,,,5,3,1.0,1250.0,2500.0,0.0,0.0,0.0,2005,225284  _1.0,0.63,2.87,588.5509,0
225521  ,1.0,1.0,1,27,,,7,2,0.0,450.0,900.0,0.0,3.0,0.0,2005,225521  _1.0,1.02,1.78,365.0246,0
225521  ,1.0,2.0,2,25,,,6,1,0.0,450.0,900.0,600.0,3.0,No,2005,225521  _1.0,0.76,1.78,365.0246,0
225606  ,1.0,1.0,1,49,,,5,1,0.0,2866.0,14330.0,3000.0,2.0,No,2005,225606  _1.0,1.0,4.57,937.1699,0
225606  ,1.0,2.0,2,40,,,5,1,0.0,2866.0,14330.0,1400.0,3.0,No,2005,225606  _1.0,0.77,4.57,937.1699,0
225606  ,1.0,3.0,1,24,,,6,1,0.0,2866.0,14330.0,1500.0,3.0,No,2005,225606  _1.0,1.02,4.57,937.1699,0
225606  ,1.0,4.0,1,20,,,6,1,0.0,2866.0,14330.0,1580.0,3.0,No,2005,225606  _1.0,1.02,4.57,937.1699,0
225606  ,1.0,5.0,2,22,,,6,1,0.0,2866.0,14330.0,1550.0,3.0,Sí,2005,225606  _1.0,0.76,4.57,937.1699,0
225659  ,1.0,1.0,1,32,,,6,1,0.0,500.0,1000.0,700.0,3.0,Sí,2005,225659  _1.0,1.0,1.77,362.9739,0
225659  ,1.0,2.0,2,30,,,7,1,0.0,500.0,1000.0,300.0,3.0,Sí,2005,225659  _1.0,0.77,1.77,362.9739,0
225716  ,1.0,1.0,1,74,,,6,1,0.0,300.0,900.0,300.0,2.0,No,2005,225716  _1.0,0.83,2.24,459.3568,0
225716  ,1.0,2.0,2,69,,,4,3,4.0,300.0,900.0,0.0,0.0,0.0,2005,225716  _1.0,0.67,2.24,459.3568,0
225716  ,1.0,3.0,1,80,,,3,3,1.0,300.0,900.0,0.0,0.0,0.0,2005,225716  _1.0,0.74,2.24,459.3568,0
225772  ,1.0,1.0,1,30,,,7,1,0.0,600.0,1800.0,1200.0,1.0,No,2005,225772  _1.0,1.0,1.76,360.9232,0
225772  ,1.0,2.0,2,27,,,7,1,0.0,600.0,1800.0,600.0,3.0,No,2005,225772  _1.0,0.76,1.76,360.9232,0
225772  ,1.0,3.0,1,,,,1,4,5.0,600.0,1800.0,0.0,0.0,0.0,2005,225772  _1.0,0.0,1.76,360.9232,0
225903  ,1.0,1.0,1,52,,,2,1,0.0,96.66666666666669,290.0,50.0,3.0,Sí,2005,225903  _1.0,1.0,2.23,457.30609999999996,1
225903  ,1.0,2.0,2,31,,,5,2,0.0,96.66666666666669,290.0,0.0,3.0,0.0,2005,225903  _1.0,0.77,2.23,457.30609999999996,1
225903  ,1.0,4.0,1,2,,,1,4,5.0,96.66666666666669,290.0,0.0,0.0,0.0,2005,225903  _1.0,0.46,2.23,457.30609999999996,1
226207  ,1.0,1.0,1,51,,,6,1,0.0,750.0,3000.0,3000.0,1.0,No,2005,226207  _1.0,1.0,3.2800000000000002,672.6296,0
226207  ,1.0,2.0,2,48,,,7,3,4.0,750.0,3000.0,0.0,0.0,0.0,2005,226207  _1.0,0.76,3.2800000000000002,672.6296,0
226207  ,1.0,3.0,2,24,,,7,3,7.0,750.0,3000.0,0.0,0.0,0.0,2005,226207  _1.0,0.76,3.2800000000000002,672.6296,0
226207  ,1.0,4.0,2,22,,,6,3,3.0,750.0,3000.0,0.0,0.0,0.0,2005,226207  _1.0,0.76,3.2800000000000002,672.6296,0
226217  ,1.0,1.0,2,49,,,7,1,0.0,600.0,600.0,600.0,2.0,No,2005,226217  _1.0,0.76,0.76,155.8532,0
226526  ,1.0,1.0,2,65,,,3,3,1.0,450.0,450.0,0.0,0.0,0.0,2005,226526  _1.0,0.67,0.67,137.39690000000002,0
226773  ,1.0,1.0,1,64,,,3,1,0.0,650.0,1300.0,1000.0,3.0,No,2005,226773  _1.0,0.83,1.5899999999999999,326.06129999999996,0
226773  ,1.0,2.0,2,57,,,3,1,0.0,650.0,1300.0,300.0,3.0,No,2005,226773  _1.0,0.76,1.5899999999999999,326.06129999999996,0
226853  ,1.0,1.0,1,35,,,4,2,0.0,66.0,330.0,0.0,3.0,0.0,2005,226853  _1.0,1.0,3.2800000000000002,672.6296,1
226853  ,1.0,2.0,2,46,,,4,3,4.0,66.0,330.0,0.0,0.0,0.0,2005,226853  _1.0,0.76,3.2800000000000002,672.6296,1
226853  ,1.0,3.0,2,6,,,2,4,3.0,66.0,330.0,0.0,0.0,0.0,2005,226853  _1.0,0.64,3.2800000000000002,672.6296,1
226853  ,1.0,4.0,2,3,,,1,4,5.0,66.0,330.0,0.0,0.0,0.0,2005,226853  _1.0,0.51,3.2800000000000002,672.6296,1
226853  ,1.0,5.0,2,1,,,1,4,5.0,66.0,330.0,0.0,0.0,0.0,2005,226853  _1.0,0.37,3.2800000000000002,672.6296,1
226975  ,1.0,1.0,1,40,,,3,1,0.0,607.5,2430.0,1330.0,3.0,No,2005,226975  _1.0,1.0,3.19,654.1732999999999,0
226975  ,1.0,2.0,2,30,,,3,3,4.0,607.5,2430.0,0.0,0.0,0.0,2005,226975  _1.0,0.77,3.19,654.1732999999999,0
226975  ,1.0,3.0,1,14,,,4,3,3.0,607.5,2430.0,0.0,0.0,0.0,2005,226975  _1.0,0.96,3.19,654.1732999999999,0
226975  ,1.0,4.0,2,2,,,1,4,5.0,607.5,2430.0,0.0,0.0,0.0,2005,226975  _1.0,0.46,3.19,654.1732999999999,0
227022  ,1.0,1.0,1,33,,,6,1,0.0,1850.0,3700.0,1800.0,3.0,No,2005,227022  _1.0,1.0,1.76,360.9232,0
227022  ,1.0,2.0,2,28,,,7,3,4.0,1850.0,3700.0,0.0,0.0,0.0,2005,227022  _1.0,0.76,1.76,360.9232,0
227393  ,1.0,1.0,1,42,,,4,1,0.0,262.5,1050.0,550.0,3.0,No,2005,227393  _1.0,1.0,3.92,803.8743999999999,0
227393  ,1.0,2.0,1,14,,,4,3,3.0,262.5,1050.0,0.0,0.0,0.0,2005,227393  _1.0,0.96,3.92,803.8743999999999,0
227393  ,1.0,3.0,1,14,,,4,3,3.0,262.5,1050.0,0.0,0.0,0.0,2005,227393  _1.0,0.96,3.92,803.8743999999999,0
227393  ,1.0,4.0,1,37,,,5,2,0.0,262.5,1050.0,0.0,3.0,0.0,2005,227393  _1.0,1.0,3.92,803.8743999999999,0
227397  ,1.0,1.0,1,41,,,3,1,0.0,524.0,2096.0,530.0,3.0,Sí,2005,227397  _1.0,1.0,3.49,715.6943,0
227397  ,1.0,2.0,2,36,,,3,1,0.0,524.0,2096.0,800.0,3.0,Sí,2005,227397  _1.0,0.77,3.49,715.6943,0
227397  ,1.0,3.0,1,15,,,4,3,3.0,524.0,2096.0,0.0,0.0,0.0,2005,227397  _1.0,1.0,3.49,715.6943,0
227397  ,1.0,4.0,2,11,,,2,3,3.0,524.0,2096.0,0.0,0.0,0.0,2005,227397  _1.0,0.72,3.49,715.6943,0
227455  ,1.0,1.0,1,55,,,4,1,0.0,1483.3333333333333,4450.0,1900.0,3.0,No,2005,227455  _1.0,1.0,2.77,568.0439,0
227455  ,1.0,2.0,2,38,,,5,1,0.0,1483.3333333333333,4450.0,250.0,3.0,No,2005,227455  _1.0,0.77,2.77,568.0439,0
227455  ,1.0,3.0,1,15,,,4,3,3.0,1483.3333333333333,4450.0,0.0,0.0,0.0,2005,227455  _1.0,1.0,2.77,568.0439,0
227467  ,1.0,1.0,1,53,,,6,1,0.0,1270.0,5080.0,2000.0,3.0,No,2005,227467  _1.0,1.0,3.54,725.9478,0
227467  ,1.0,2.0,2,58,,,3,3,1.0,1270.0,5080.0,0.0,0.0,0.0,2005,227467  _1.0,0.76,3.54,725.9478,0
227467  ,1.0,3.0,2,28,,,6,1,0.0,1270.0,5080.0,700.0,3.0,No,2005,227467  _1.0,0.76,3.54,725.9478,0
227467  ,1.0,4.0,1,26,,,6,1,0.0,1270.0,5080.0,1000.0,3.0,No,2005,227467  _1.0,1.02,3.54,725.9478,0
227817  ,1.0,1.0,1,57,,,3,2,0.0,150.0,300.0,0.0,0.0,0.0,2005,227817  _1.0,1.0,1.63,334.2641,1
227817  ,1.0,2.0,2,91,,,3,3,1.0,150.0,300.0,0.0,0.0,0.0,2005,227817  _1.0,0.63,1.63,334.2641,1
228150  ,1.0,1.0,2,85,,,2,3,1.0,750.0,1500.0,0.0,0.0,0.0,2005,228150  _1.0,0.63,1.4,287.09799999999996,0
228150  ,1.0,2.0,2,31,,,7,1,0.0,750.0,1500.0,1200.0,3.0,No,2005,228150  _1.0,0.77,1.4,287.09799999999996,0
228374  ,1.0,1.0,2,58,,,5,1,0.0,716.6666666666666,2150.0,600.0,2.0,Sí,2005,228374  _1.0,0.76,2.54,520.8778,0
228374  ,1.0,2.0,1,23,,,4,2,0.0,716.6666666666666,2150.0,0.0,0.0,0.0,2005,228374  _1.0,1.02,2.54,520.8778,0
228374  ,1.0,3.0,2,20,,,6,3,3.0,716.6666666666666,2150.0,0.0,0.0,0.0,2005,228374  _1.0,0.76,2.54,520.8778,0
228399  ,1.0,1.0,1,34,,,3,1,0.0,176.66666666666666,530.0,530.0,3.0,No,2005,228399  _1.0,1.0,2.3200000000000003,475.76240000000007,0
228399  ,1.0,2.0,2,34,,,5,3,4.0,176.66666666666666,530.0,0.0,0.0,0.0,2005,228399  _1.0,0.77,2.3200000000000003,475.76240000000007,0
228399  ,1.0,3.0,2,4,,,1,4,5.0,176.66666666666666,530.0,0.0,0.0,0.0,2005,228399  _1.0,0.55,2.3200000000000003,475.76240000000007,0
228869  ,1.0,1.0,1,61,,,6,1,0.0,1017.5,4070.0,2270.0,3.0,No,2005,228869  _1.0,0.83,3.63,744.4041,0
228869  ,1.0,2.0,2,52,,,7,3,4.0,1017.5,4070.0,0.0,0.0,0.0,2005,228869  _1.0,0.76,3.63,744.4041,0
228869  ,1.0,3.0,1,25,,,6,3,3.0,1017.5,4070.0,0.0,0.0,0.0,2005,228869  _1.0,1.02,3.63,744.4041,0
228869  ,1.0,4.0,1,21,,,6,3,3.0,1017.5,4070.0,0.0,0.0,0.0,2005,228869  _1.0,1.02,3.63,744.4041,0
228962  ,1.0,1.0,1,60,,,5,1,0.0,950.0,2850.0,1100.0,3.0,Sí,2005,228962  _1.0,1.0,2.7800000000000002,570.0946,0
228962  ,1.0,2.0,2,56,,,5,1,0.0,950.0,2850.0,400.0,2.0,Sí,2005,228962  _1.0,0.76,2.7800000000000002,570.0946,0
228962  ,1.0,3.0,1,26,,,6,1,0.0,950.0,2850.0,1350.0,3.0,Sí,2005,228962  _1.0,1.02,2.7800000000000002,570.0946,0
228964  ,1.0,1.0,1,65,,,5,1,0.0,2373.333333333333,7120.0,5600.0,3.0,No,2005,228964  _1.0,0.83,2.35,481.9145,0
228964  ,1.0,2.0,2,58,,,6,3,4.0,2373.333333333333,7120.0,0.0,0.0,0.0,2005,228964  _1.0,0.76,2.35,481.9145,0
228964  ,1.0,3.0,2,21,,,5,1,0.0,2373.333333333333,7120.0,800.0,3.0,No,2005,228964  _1.0,0.76,2.35,481.9145,0
229422  ,1.0,1.0,1,55,,,7,1,0.0,1300.0,3900.0,1400.0,3.0,No,2005,229422  _1.0,1.0,2.7800000000000002,570.0946,0
229422  ,1.0,2.0,2,53,,,7,1,0.0,1300.0,3900.0,1300.0,3.0,No,2005,229422  _1.0,0.76,2.7800000000000002,570.0946,0
229422  ,1.0,3.0,1,18,,,6,3,3.0,1300.0,3900.0,0.0,0.0,0.0,2005,229422  _1.0,1.02,2.7800000000000002,570.0946,0
229429  ,1.0,1.0,1,41,,,7,1,0.0,2450.0,4900.0,2500.0,3.0,Sí,2005,229429  _1.0,1.0,1.76,360.9232,0
229429  ,1.0,2.0,2,51,,,5,1,0.0,2450.0,4900.0,2400.0,3.0,No,2005,229429  _1.0,0.76,1.76,360.9232,0
230191  ,1.0,1.0,1,29,,,7,1,0.0,1000.0,1000.0,1000.0,2.0,No,2005,230191  _1.0,1.02,1.02,209.1714,0
230500  ,1.0,1.0,2,24,,,6,1,0.0,213.3333333333333,640.0,0.0,3.0,No,2005,230500  _1.0,0.76,1.98,406.0386,0
230500  ,1.0,2.0,2,4,,,1,4,5.0,213.3333333333333,640.0,0.0,0.0,0.0,2005,230500  _1.0,0.55,1.98,406.0386,0
