CODUSU,NRO_HOGAR,COMPONENTE,CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_INAC,IPCF,ITF,P21,CAT_OCUP,PP03J,ANO
TQRMNOQVXHLLNMCDEIIAD00854773,1.0,3,1,20.0,5,1.0,5,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQVXHLLNMCDEIIAD00854773,1.0,4,1,15.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQQXHMKNLCDEIIAD00880410,1.0,2,2,45.0,2,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQQXHMKNLCDEIIAD00880410,1.0,3,1,23.0,5,1.0,6,1,0,0.0,0.0,280000.0,2,1.0,2025
TQRMNOQQXHMKNLCDEIIAD00880410,1.0,4,1,12.0,5,1.0,1,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPVSHLKMUCDEIIAD00854970,1.0,1,1,43.0,5,4.0,4,2,0,0.0,0.0,0.0,3,,2025
TQRMNOQPSHKKNMCDEIIAD00861472,1.0,1,2,46.0,1,1.0,5,3,4,0.0,0.0,0.0,0,,2025
TQRMNOQPSHKKNMCDEIIAD00861472,1.0,2,1,63.0,1,1.0,5,1,0,0.0,0.0,,2,2.0,2025
TQRMNOQPSHKKNMCDEIIAD00861472,1.0,3,2,16.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQVXHLLNMCDEIIAD00854773,1.0,1,2,51.0,1,1.0,6,3,4,0.0,0.0,0.0,0,,2025
TQRMNOSQRHMMOQCDEIJAH00880431,1.0,1,1,36.0,2,4.0,5,1,0,0.0,0.0,450000.0,3,2.0,2025
TQRMNOSQRHMMOQCDEIJAH00880431,1.0,2,2,36.0,2,4.0,3,3,4,0.0,0.0,0.0,0,,2025
TQRMNOSQRHMMOQCDEIJAH00880431,1.0,3,2,19.0,5,4.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNOSQRHMMOQCDEIJAH00880431,1.0,4,2,7.0,5,4.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOUXSHKNLTCDEIIAD00880144,1.0,1,2,55.0,3,1.0,6,1,0,0.0,0.0,,2,2.0,2025
TQRMNOUXSHKNLTCDEIIAD00880144,1.0,2,1,25.0,5,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNOUXSHKNLTCDEIIAD00880144,1.0,3,2,22.0,5,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPYQHKLMRCDEIJAH00880161,1.0,1,1,43.0,2,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPYQHKLMRCDEIJAH00880161,1.0,2,2,43.0,2,1.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNOPYQHKLMRCDEIJAH00880161,1.0,3,1,16.0,5,1.0,1,3,4,0.0,0.0,0.0,0,,2025
TQRMNOPYQHKLMRCDEIJAH00880161,1.0,4,1,14.0,5,1.0,1,3,4,0.0,0.0,0.0,0,,2025
TQRMNORQQHKKMMCDEIIAD00860412,1.0,1,1,60.0,5,2.0,5,1,0,0.0,0.0,,2,1.0,2025
TQRMNOPTSHMOMOCDEIIAD00880191,1.0,1,2,31.0,1,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPTSHMOMOCDEIIAD00880191,1.0,2,1,50.0,1,1.0,5,1,0,0.0,0.0,970000.0,3,2.0,2025
TQRMNOPTSHMOMOCDEIIAD00880191,1.0,3,1,10.0,5,1.0,1,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPTSHMOMOCDEIIAD00880191,1.0,4,1,8.0,5,1.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOPTSHMOMOCDEIIAD00880191,1.0,5,2,5.0,5,1.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNOQPSHLOMPCDEIJAH00880304,1.0,1,1,42.0,1,4.0,2,2,0,0.0,0.0,0.0,3,,2025
TQRMNOQPSHLOMPCDEIJAH00880304,1.0,2,2,41.0,1,1.0,4,1,0,0.0,0.0,330000.0,3,2.0,2025
TQRMNOQPSHLOMPCDEIJAH00880304,1.0,3,2,21.0,5,4.0,5,3,4,0.0,0.0,0.0,0,,2025
TQRMNOQPSHLOMPCDEIJAH00880304,1.0,4,2,10.0,5,1.0,1,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPWYHKKMPCDEIIAD00856508,1.0,1,2,45.0,1,1.0,6,1,0,0.0,0.0,980000.0,3,2.0,2025
TQRMNOPWYHKKMPCDEIIAD00856508,1.0,2,1,8.0,5,1.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOPWYHKKMPCDEIIAD00856508,1.0,3,1,44.0,1,1.0,3,1,0,0.0,0.0,980000.0,3,2.0,2025
TQRMNOUPQHJMKPCDEIIAD00880412,1.0,3,1,,5,1.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNOUPQHJMKPCDEIIAD00880412,1.0,1,1,50.0,2,1.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNOUPQHJMKPCDEIIAD00880412,1.0,2,2,50.0,2,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQXUHJMMNCDEIJAH00877152,1.0,3,1,28.0,1,4.0,3,1,0,0.0,0.0,400000.0,3,2.0,2025
TQRMNOQXUHJMMNCDEIJAH00877152,1.0,4,2,2.0,5,4.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNOQXUHJMMNCDEIJAH00877152,1.0,5,2,24.0,1,4.0,3,1,0,0.0,0.0,,3,1.0,2025
TQRMNOQXUHJMMNCDEIJAH00877152,1.0,1,2,72.0,4,1.0,3,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQXUHJMMNCDEIJAH00877152,1.0,2,2,49.0,5,1.0,1,3,4,0.0,0.0,0.0,0,,2025
TQRMNOQSRHLNONCDEIIAD00854777,1.0,1,2,86.0,4,1.0,4,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQXVHKMNLCDEIIAD00861493,1.0,1,1,60.0,2,1.0,6,0,0,0.0,0.0,0.0,0,,2025
TQRMNOQXVHKMNLCDEIIAD00861493,1.0,2,2,60.0,2,1.0,6,2,0,0.0,0.0,0.0,3,,2025
TQRMNOQXVHKMNLCDEIIAD00861493,1.0,3,2,20.0,5,1.0,5,3,7,0.0,0.0,0.0,0,,2025
TQRMNORWXHMMKUCDEIIAD00880414,1.0,1,1,32.0,5,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSVVHLOQPCDEIJAH00855247,1.0,1,2,72.0,1,1.0,2,3,4,0.0,0.0,0.0,0,,2025
TQRMNOSVVHLOQPCDEIJAH00855247,1.0,2,1,75.0,1,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNOSVVHLOQPCDEIJAH00855247,1.0,3,2,27.0,5,1.0,3,1,0,0.0,0.0,1000000.0,3,2.0,2025
TQRMNOSVVHLOQPCDEIJAH00855247,1.0,4,2,30.0,1,1.0,4,1,0,0.0,0.0,850000.0,3,2.0,2025
TQRMNOSVVHLOQPCDEIJAH00855247,1.0,5,1,32.0,1,4.0,3,1,0,0.0,0.0,400000.0,2,2.0,2025
TQRMNOSVVHLOQPCDEIJAH00855247,1.0,6,1,37.0,5,1.0,1,3,6,0.0,0.0,0.0,0,,2025
TQRMNOTQWHJMQTCDEIJAH00875316,1.0,1,2,50.0,1,4.0,4,2,0,0.0,0.0,0.0,3,,2025
TQRMNOSUYHLNONCDEIIAD00880349,1.0,1,2,76.0,4,1.0,6,3,1,0.0,0.0,0.0,0,,2025
TQRMNOSUYHLNONCDEIIAD00880349,1.0,2,2,84.0,5,1.0,6,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQRWHMMKOCDEIJAH00880364,1.0,6,1,11.0,5,4.0,1,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPYUHJMKOCDEIJAH00876554,1.0,1,1,37.0,4,1.0,2,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPYUHJMKOCDEIJAH00876554,1.0,2,1,20.0,5,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPYUHJMKOCDEIJAH00876554,1.0,3,2,22.0,5,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQRWHMMKOCDEIJAH00880364,1.0,1,1,47.0,1,1.0,2,1,0,0.0,0.0,,2,2.0,2025
TQRMNOQRWHMMKOCDEIJAH00880364,1.0,2,2,46.0,1,1.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNOQRWHMMKOCDEIJAH00880364,1.0,3,1,17.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQRWHMMKOCDEIJAH00880364,1.0,4,2,15.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQRWHMMKOCDEIJAH00880364,1.0,5,1,13.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOSSUHMLKSCDEIIAD00880417,1.0,8,2,5.0,5,1.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNOSSUHMLKSCDEIIAD00880417,1.0,9,2,3.0,5,1.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNOSSUHMLKSCDEIIAD00880417,1.0,10,1,11.0,5,1.0,1,3,3,0.0,0.0,0.0,0,,2025
TQRMNOSSUHMLKSCDEIIAD00880417,1.0,1,1,42.0,2,1.0,2,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSSUHMLKSCDEIIAD00880417,1.0,2,2,41.0,2,1.0,2,3,4,0.0,0.0,0.0,0,,2025
TQRMNOSSUHMLKSCDEIIAD00880417,1.0,3,2,18.0,5,1.0,4,3,7,0.0,0.0,0.0,0,,2025
TQRMNOSSUHMLKSCDEIIAD00880417,1.0,4,2,15.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOSSUHMLKSCDEIIAD00880417,1.0,5,1,14.0,5,1.0,2,3,7,0.0,0.0,0.0,0,,2025
TQRMNOSSUHMLKSCDEIIAD00880417,1.0,6,2,9.0,5,1.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOSSUHMLKSCDEIIAD00880417,1.0,7,2,7.0,5,1.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOQXXHLKPLCDEIJAH00860975,1.0,1,2,64.0,3,12.0,6,1,0,0.0,0.0,1500000.0,3,2.0,2025
TQRMNOQXXHLKPLCDEIJAH00860975,1.0,2,1,32.0,5,2.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOTQWHJMQTCDEIJAH00875316,1.0,2,1,36.0,1,1.0,3,1,0,0.0,0.0,,3,2.0,2025
TQRMNOTQWHJMQTCDEIJAH00875316,1.0,3,1,24.0,5,4.0,3,2,0,0.0,0.0,0.0,4,,2025
TQRMNOVUTHMMNQCDEIJAH00880441,1.0,1,1,47.0,1,1.0,4,1,0,0.0,0.0,,3,9.0,2025
TQRMNOVUTHMMNQCDEIJAH00880441,1.0,2,2,38.0,1,1.0,4,3,7,0.0,0.0,0.0,0,,2025
TQRMNOVUTHMMNQCDEIJAH00880441,1.0,3,2,12.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNORQRHMNNRCDEIJAH00880442,1.0,1,2,73.0,2,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNORQRHMNNRCDEIJAH00880442,1.0,2,1,69.0,2,1.0,2,1,0,0.0,0.0,,2,2.0,2025
TQRMNOSXUHMMNQCDEIJAH00880440,1.0,1,2,45.0,1,4.0,2,1,0,0.0,0.0,43500.0,3,1.0,2025
TQRMNOSXUHMMNQCDEIJAH00880440,1.0,2,1,46.0,1,4.0,2,1,0,0.0,0.0,,2,2.0,2025
TQRMNOSXUHMMNQCDEIJAH00880440,1.0,3,1,12.0,5,4.0,1,2,0,0.0,0.0,0.0,0,,2025
TQRMNOSXUHMMNQCDEIJAH00880440,1.0,4,1,18.0,5,4.0,4,3,7,0.0,0.0,0.0,0,,2025
TQRMNOPPQHMMKMCDEIJAH00880169,1.0,1,2,39.0,2,4.0,4,1,0,0.0,0.0,200000.0,2,2.0,2025
TQRMNOPPQHMMKMCDEIJAH00880169,1.0,2,1,40.0,2,4.0,4,1,0,0.0,0.0,250000.0,3,1.0,2025
TQRMNOPPQHMMKMCDEIJAH00880169,1.0,3,1,8.0,5,4.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOPPQHMMKMCDEIJAH00880169,1.0,4,1,12.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPTUHJKLLCDEIIAD00880283,1.0,1,2,44.0,5,1.0,2,1,0,0.0,0.0,700000.0,3,2.0,2025
TQRMNOPTUHJKLLCDEIIAD00880283,1.0,2,1,63.0,5,1.0,2,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPTUHJKLLCDEIIAD00880283,1.0,3,1,47.0,5,1.0,4,1,0,0.0,0.0,0.0,3,2.0,2025
TQRMNORPYHMLLLCDEIIAD00880282,1.0,1,2,77.0,4,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNORTQHLNLTCDEIIAD00861148,1.0,1,1,37.0,2,12.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNORTQHLNLTCDEIIAD00861148,1.0,2,2,51.0,2,12.0,6,1,0,0.0,0.0,1300000.0,3,2.0,2025
TQRMNORTQHLNLTCDEIIAD00861148,1.0,3,2,20.0,5,12.0,5,1,0,0.0,0.0,0.0,3,2.0,2025
TQRMNORTQHLNLTCDEIIAD00861148,1.0,4,1,8.0,5,12.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOPVYHJLTOCDEIJAH00880309,1.0,1,2,48.0,3,1.0,6,1,0,0.0,0.0,1200000.0,3,2.0,2025
TQRMNOPVYHJLTOCDEIJAH00880309,1.0,2,1,21.0,5,1.0,5,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPSRHLLNQCDEIIAD00854976,1.0,4,2,23.0,5,1.0,5,2,0,0.0,0.0,0.0,0,,2025
TQRMNOPSRHLLNQCDEIIAD00854976,1.0,1,2,59.0,2,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPSRHLLNQCDEIIAD00854976,1.0,2,1,59.0,2,1.0,4,1,0,0.0,0.0,500000.0,2,2.0,2025
TQRMNOPSRHLLNQCDEIIAD00854976,1.0,3,1,26.0,5,2.0,6,1,0,0.0,0.0,950000.0,3,2.0,2025
TQRMNOQUXHLKSPCDEIJAH00877554,1.0,1,2,45.0,5,1.0,6,1,0,0.0,0.0,,2,2.0,2025
TQRMNOQSTHKLKSCDEIIAD00861056,1.0,1,1,76.0,2,1.0,4,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQSTHKLKSCDEIIAD00861056,1.0,2,2,77.0,2,1.0,4,3,1,0.0,0.0,0.0,0,,2025
TQRMNOPSYHLLTTCDEIJAH00880314,1.0,3,2,84.0,4,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNORYPHKKTQCDEIJAH00866353,1.0,1,2,48.0,3,1.0,5,1,0,0.0,0.0,480000.0,3,2.0,2025
TQRMNORYPHKKTQCDEIJAH00866353,1.0,2,2,19.0,5,2.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPSYHLLTTCDEIJAH00880314,1.0,1,1,60.0,4,4.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNOPSYHLLTTCDEIJAH00880314,1.0,2,1,21.0,5,4.0,5,3,3,0.0,0.0,0.0,0,,2025
TQRMNOTUTHLMMMCDEIIAD00860994,1.0,1,2,90.0,4,1.0,6,3,1,0.0,0.0,0.0,0,,2025
TQRMNOTXPHKKNMCDEIIAD00861011,1.0,1,1,68.0,5,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNOTXPHKKNMCDEIIAD00861011,1.0,2,1,60.0,5,1.0,2,1,0,0.0,0.0,,3,2.0,2025
TQRMNOTXPHKKNMCDEIIAD00861011,1.0,3,1,67.0,5,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNORUWHMLRUCDEIJAH00880204,1.0,1,1,65.0,2,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNORUWHMLRUCDEIJAH00880204,1.0,2,2,61.0,2,1.0,3,1,0,0.0,0.0,,2,2.0,2025
TQRMNOSTRHLMRUCDEIJAH00855334,1.0,1,2,66.0,3,1.0,3,3,1,0.0,0.0,0.0,0,,2025
TQRMNOPQRHMKOMCDEIJAH00880258,1.0,1,2,61.0,3,1.0,6,3,1,0.0,0.0,0.0,0,,2025
TQRMNOPQRHMKOMCDEIJAH00880258,1.0,2,1,58.0,3,4.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNOVQPHLNNMCDEIJAH00855698,1.0,4,1,17.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOVQPHLNNMCDEIJAH00855698,1.0,5,1,11.0,5,4.0,1,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPURHLONNCDEIJAH00855699,1.0,1,2,56.0,3,4.0,2,1,0,0.0,0.0,160000.0,3,1.0,2025
TQRMNOPURHLONNCDEIJAH00855699,1.0,2,2,35.0,4,4.0,2,3,4,0.0,0.0,0.0,0,,2025
TQRMNOPURHLONNCDEIJAH00855699,1.0,3,2,5.0,5,4.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNOVQPHLNNMCDEIJAH00855698,1.0,1,2,42.0,1,4.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNOVQPHLNNMCDEIJAH00855698,1.0,2,1,41.0,1,4.0,3,1,0,0.0,0.0,,3,1.0,2025
TQRMNOVQPHLNNMCDEIJAH00855698,1.0,3,1,19.0,3,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOSVYHMMOOCDEIIAD00880400,1.0,1,1,35.0,1,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSVYHMMOOCDEIIAD00880400,1.0,2,2,30.0,1,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPQUHJMTSCDEIJAH00877480,1.0,1,1,68.0,1,1.0,3,3,1,0.0,0.0,0.0,0,,2025
TQRMNOPQUHJMTSCDEIJAH00877480,1.0,2,2,70.0,1,1.0,3,3,4,0.0,0.0,0.0,0,,2025
TQRMNOPQUHJMTSCDEIJAH00877480,1.0,3,2,27.0,5,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNORVRHJMTSCDEIJAH00876900,1.0,1,2,77.0,4,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNOVSSHLNKSCDEIIAD00854805,1.0,1,1,67.0,3,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNORUUHJLTNCDEIJAH00874012,1.0,2,2,49.0,2,1.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNORUUHJLTNCDEIJAH00874012,1.0,3,1,16.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOSQPHMOTLCDEIJAH00880175,1.0,1,1,81.0,2,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOSQPHMOTLCDEIJAH00880175,1.0,2,2,75.0,2,1.0,2,3,4,0.0,0.0,0.0,0,,2025
TQRMNORUUHJLTNCDEIJAH00874012,1.0,1,1,51.0,2,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPYVHLMNOCDEIJAH00855044,1.0,1,2,68.0,4,1.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNOPYVHLMNOCDEIJAH00855044,1.0,2,1,33.0,1,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPYVHLMNOCDEIJAH00855044,1.0,3,2,26.0,1,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSVQHKOTRCDEIJAH00857863,1.0,1,1,73.0,2,1.0,5,3,1,0.0,0.0,0.0,0,,2025
TQRMNOSVQHKOTRCDEIJAH00857863,1.0,2,2,71.0,2,1.0,6,3,4,0.0,0.0,0.0,0,,2025
TQRMNORSYHMMKOCDEIJAH00880401,1.0,1,1,54.0,2,1.0,3,1,0,0.0,0.0,,3,2.0,2025
TQRMNORSYHMMKOCDEIJAH00880401,1.0,2,2,56.0,2,1.0,4,1,0,0.0,0.0,,3,1.0,2025
TQRMNORSYHMMKOCDEIJAH00880401,1.0,3,2,27.0,5,4.0,4,1,0,0.0,0.0,400000.0,3,2.0,2025
TQRMNORSYHMMKOCDEIJAH00880401,1.0,4,2,15.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNORPRHJMMLCDEIJAH00877218,1.0,1,1,56.0,1,1.0,2,1,0,0.0,0.0,,2,2.0,2025
TQRMNOUSPHLMLMCDEIJAH00861039,1.0,1,2,44.0,5,1.0,4,1,0,0.0,0.0,500000.0,3,2.0,2025
TQRMNOUSPHLMLMCDEIJAH00861039,1.0,2,2,20.0,5,4.0,3,3,4,0.0,0.0,0.0,0,,2025
TQRMNOUSPHLMLMCDEIJAH00861039,1.0,3,2,23.0,5,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOUSPHLMLMCDEIJAH00861039,1.0,4,1,3.0,5,4.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNOUSPHLMLMCDEIJAH00861039,1.0,5,1,21.0,5,1.0,3,1,0,0.0,0.0,,3,2.0,2025
TQRMNOTWQHMLLPCDEIJAH00880802,1.0,1,2,86.0,4,1.0,4,3,1,0.0,0.0,0.0,0,,2025
TQRMNORQUHMMPMCDEIJAH00880851,1.0,3,1,84.0,4,1.0,1,3,7,0.0,0.0,0.0,0,,2025
TQRMNOQPVHLKPRCDEIJAH00855736,1.0,1,1,53.0,2,2.0,6,1,0,0.0,0.0,,2,1.0,2025
TQRMNOQPVHLKPRCDEIJAH00855736,1.0,2,2,60.0,2,2.0,3,1,0,0.0,0.0,,2,1.0,2025
TQRMNORQUHMMPMCDEIJAH00880851,1.0,1,2,55.0,2,1.0,3,1,0,0.0,0.0,,2,2.0,2025
TQRMNORQUHMMPMCDEIJAH00880851,1.0,2,1,53.0,2,1.0,3,1,0,0.0,0.0,,2,2.0,2025
TQRMNOPXXHMMPQCDEIJAH00880667,1.0,1,2,44.0,1,4.0,4,1,0,0.0,0.0,0.0,2,2.0,2025
TQRMNOPXXHMMPQCDEIJAH00880667,1.0,2,1,47.0,1,4.0,2,1,0,0.0,0.0,,2,2.0,2025
TQRMNOPXXHMMPQCDEIJAH00880667,1.0,3,2,24.0,5,4.0,5,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQXYHLNNTCDEIIAD00880778,1.0,1,1,86.0,4,1.0,6,3,1,0.0,0.0,0.0,0,,2025
TQRMNOPWRHJKMSCDEIIAD00877219,1.0,1,2,60.0,3,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPWRHJKMSCDEIIAD00877219,1.0,2,1,28.0,5,1.0,6,1,0,0.0,0.0,1000000.0,3,2.0,2025
TQRMNOSXVHJLOTCDEIJAH00876789,1.0,1,1,75.0,2,1.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNOSXVHJLOTCDEIJAH00876789,1.0,2,2,54.0,2,1.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNORQTHKMONCDEIJAH00861467,1.0,1,1,70.0,2,1.0,4,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQTWHLMMMCDEIJAH00855744,1.0,1,2,46.0,1,4.0,6,2,0,0.0,0.0,0.0,3,,2025
TQRMNOQTWHLMMMCDEIJAH00855744,1.0,2,1,50.0,1,4.0,2,1,0,0.0,0.0,,3,1.0,2025
TQRMNORQTHKMONCDEIJAH00861467,1.0,2,1,47.0,5,4.0,3,1,0,0.0,0.0,,3,1.0,2025
TQRMNORQTHKMONCDEIJAH00861467,1.0,3,2,67.0,2,1.0,2,3,7,0.0,0.0,0.0,0,,2025
TQRMNORQTHKMONCDEIJAH00861467,1.0,4,1,44.0,5,4.0,3,3,6,0.0,0.0,0.0,0,,2025
TQRMNORQTHKMONCDEIJAH00861467,1.0,5,1,33.0,5,4.0,3,1,0,0.0,0.0,0.0,3,2.0,2025
TQRMNOPWSHLMSMCDEIJAH00855714,1.0,1,2,78.0,4,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQTWHLMMMCDEIJAH00855744,1.0,3,1,13.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQTWHLMMMCDEIJAH00855744,1.0,4,2,23.0,2,4.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOTXYHMMKNCDEIJAH00880525,1.0,1,1,50.0,1,1.0,3,1,0,0.0,0.0,1400000.0,3,2.0,2025
TQRMNOTXYHMMKNCDEIJAH00880525,1.0,2,2,47.0,1,1.0,3,1,0,0.0,0.0,,2,2.0,2025
TQRMNOTXYHMMKNCDEIJAH00880525,1.0,3,1,25.0,5,1.0,4,1,0,0.0,0.0,200000.0,2,2.0,2025
TQRMNOTXYHMMKNCDEIJAH00880525,1.0,4,1,23.0,5,1.0,4,1,0,0.0,0.0,900000.0,3,2.0,2025
TQRMNOTXYHMMKNCDEIJAH00880525,1.0,5,2,6.0,5,1.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOQTYHKLNOCDEIIAD00857266,1.0,2,1,59.0,2,1.0,4,1,0,0.0,0.0,800000.0,3,2.0,2025
TQRMNOQTYHKLNOCDEIIAD00857266,1.0,3,1,16.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQSRHLMNNCDEIIAD00854972,1.0,1,2,87.0,4,1.0,5,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQTYHKLNOCDEIIAD00857266,1.0,1,2,55.0,2,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNORRVHKLKUCDEIIAD00880598,1.0,1,2,75.0,4,1.0,5,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQVUHMKLMCDEIIAD00880599,1.0,3,1,29.0,5,4.0,3,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQVUHMKLMCDEIIAD00880599,1.0,4,2,28.0,5,1.0,3,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQVUHMKLMCDEIIAD00880599,1.0,5,2,22.0,5,1.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNOQVUHMKLMCDEIIAD00880599,1.0,6,2,9.0,5,1.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOQVUHMKLMCDEIIAD00880599,1.0,1,1,63.0,2,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQVUHMKLMCDEIIAD00880599,1.0,2,2,54.0,2,1.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNOQQWHLONOCDEIIAD00854927,1.0,1,1,30.0,1,1.0,5,1,0,0.0,0.0,4000000.0,3,2.0,2025
TQRMNOQQWHLONOCDEIIAD00854927,1.0,2,2,30.0,1,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNORQYHJNNRCDEIIAD00877559,1.0,1,1,64.0,2,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNORQYHJNNRCDEIIAD00877559,1.0,2,2,61.0,2,12.0,5,3,4,0.0,0.0,0.0,0,,2025
TQRMNORQYHJNNRCDEIIAD00877559,1.0,3,2,23.0,5,1.0,5,1,0,0.0,0.0,500000.0,3,2.0,2025
TQRMNOQUQHKNRTCDEIJAH00860791,1.0,3,2,30.0,5,4.0,2,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQUQHKNRTCDEIJAH00860791,1.0,4,1,12.0,5,4.0,1,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQUQHKNRTCDEIJAH00860791,1.0,1,1,46.0,1,1.0,2,1,0,0.0,0.0,900000.0,3,2.0,2025
